OSMadre,Orden,costoRepuesto,costoMO,costoTTA,costoTotal,wip
505900570800,505900570803,0.0,0.0,0.0,0.0,0
505900570800,505900570804,0.0,0.0,0.0,0.0,0
505900570800,505900570805,0.0,0.0,0.0,0.0,0
505900570800,505900570806,0.0,0.0,0.0,0.0,0
505900570800,505900570807,0.0,0.0,0.0,0.0,0
505900570800,505900570808,0.0,0.0,807.14,807.14,50
505900570800,505900570809,0.0,0.0,0.0,0.0,0
505900570900,505900570901,21118.26,2407.66,0.0,23525.92,48
505900570900,505900570902,0.0,0.0,0.0,0.0,0
505900570900,505900570903,0.0,0.0,0.0,0.0,0
505900570900,505900570904,0.0,0.0,0.0,0.0,0
505900570900,505900570905,0.0,0.0,0.0,0.0,0
505900570900,505900570906,0.0,0.0,0.0,0.0,0
505900570900,505900570907,0.0,0.0,0.0,0.0,0
505900570900,505900570908,0.0,0.0,1071.64,1071.64,32
505900570900,505900570909,0.0,0.0,0.0,0.0,0
505900571700,505900571701,90413.35,9040.49,234.94,101150.2,53
505900571700,505900571702,0.0,0.0,0.0,0.0,0
505900571700,505900571703,0.0,0.0,0.0,0.0,0
505900571700,505900571704,0.0,0.0,0.0,0.0,0
505900571700,505900571705,0.0,0.0,0.0,0.0,0
505900571700,505900571706,0.0,0.0,0.0,0.0,0
505900571700,505900571707,0.0,0.0,0.0,0.0,0
505900571700,505900571708,0.0,0.0,0.0,0.0,0
505900571700,505900571709,0.0,0.0,0.0,0.0,0
505900574900,505900574901,3027.26,1089.17,2052.97,11073.44,56
505900574900,505900574902,54902.71,5464.62,0.0,60367.33,56
505900574900,505900574903,0.0,0.0,0.0,0.0,0
505900574900,505900574904,0.0,0.0,0.0,0.0,0
505900574900,505900574905,0.0,0.0,0.0,0.0,0
505900574900,505900574906,0.0,0.0,0.0,0.0,0
505900574900,505900574907,0.0,0.0,0.0,0.0,0
505900574900,505900574908,0.0,0.0,0.0,0.0,0
505900574900,505900574909,0.0,0.0,0.0,0.0,0
505900575000,505900575001,68567.33,1298.62,439.6,75700.4,56
505900575000,505900575002,54941.61,5258.06,0.0,60199.67,56
505900575000,505900575003,0.0,0.0,0.0,0.0,0
505900575000,505900575004,0.0,0.0,0.0,0.0,0
505900575000,505900575005,0.0,0.0,0.0,0.0,0
505900575000,505900575006,0.0,0.0,0.0,0.0,0
505900575000,505900575007,0.0,0.0,0.0,0.0,0
505900575000,505900575008,0.0,0.0,0.0,0.0,0
505900575000,505900575009,0.0,0.0,0.0,0.0,0
505900576800,505900576801,39053.89,8197.65,0.0,53809.04,45
505900576800,505900576802,0.0,0.0,0.0,0.0,0
505900576800,505900576803,0.0,0.0,0.0,0.0,0
505900576800,505900576804,0.0,0.0,0.0,0.0,0
505900576800,505900576805,0.0,0.0,0.0,0.0,0
505900576800,505900576806,0.0,0.0,0.0,0.0,0
505900576800,505900576807,0.0,0.0,0.0,0.0,0
505900576800,505900576808,0.0,0.0,0.0,0.0,0
505900576800,505900576809,0.0,0.0,0.0,0.0,0
505900576800,505900576810,0.0,0.0,0.0,0.0,0
505900576800,505900576811,546.02,0.0,0.0,546.02,43
505900577400,505900577401,38588.47,1134.81,2006.11,45036.65,53
505900577400,505900577402,50767.07,5221.15,0.0,55988.22,53
505900577400,505900577403,0.0,0.0,0.0,0.0,0
505900577400,505900577404,0.0,0.0,0.0,0.0,0
505900577400,505900577405,0.0,0.0,0.0,0.0,0
505900577400,505900577406,0.0,0.0,0.0,0.0,0
505900577400,505900577407,0.0,0.0,0.0,0.0,0
505900577400,505900577408,0.0,0.0,0.0,0.0,0
505900577400,505900577409,0.0,0.0,0.0,0.0,0
505900577500,505900577501,78682.96,7796.66,234.94,89386.42,47
505900577500,505900577502,0.0,0.0,0.0,0.0,0
505900577500,505900577503,0.0,0.0,0.0,0.0,0
505900577500,505900577504,0.0,0.0,0.0,0.0,0
505900577500,505900577505,0.0,0.0,0.0,0.0,0
505900577500,505900577506,0.0,0.0,0.0,0.0,0
505900577500,505900577507,0.0,0.0,0.0,0.0,0
505900577500,505900577508,0.0,0.0,0.0,0.0,0
505900577500,505900577509,0.0,0.0,0.0,0.0,0
505900578200,505900578201,14737.12,9849.16,0.0,26943.61,63
505900578200,505900578202,0.0,0.0,0.0,0.0,0
505900578200,505900578203,0.0,1460.49,0.0,1460.49,43
505900578200,505900578204,0.0,0.0,0.0,0.0,63
505900578200,505900578205,0.0,0.0,0.0,0.0,0
505900578200,505900578206,0.0,4397.05,0.0,4397.05,14
505900578200,505900578207,0.0,0.0,0.0,0.0,0
505900578200,505900578208,0.0,0.0,0.0,0.0,0
505900578200,505900578209,0.0,0.0,0.0,0.0,0
505900578200,505900578210,0.0,0.0,0.0,0.0,0
505900578200,505900578211,31007.28,0.0,0.0,31007.28,53
505900578300,505900578301,28654.14,8366.07,0.0,42938.04,42
505900578300,505900578302,0.0,0.0,0.0,0.0,0
505900578300,505900578303,0.0,0.0,0.0,0.0,0
505900578300,505900578304,0.0,0.0,0.0,0.0,0
505900578300,505900578305,0.0,0.0,0.0,0.0,0
505900578300,505900578306,0.0,0.0,0.0,0.0,0
505900578300,505900578307,0.0,0.0,0.0,0.0,0
505900578300,505900578308,0.0,0.0,0.0,0.0,0
505900578300,505900578309,0.0,0.0,0.0,0.0,0
505900578300,505900578310,0.0,0.0,0.0,0.0,0
505900578300,505900578311,920.1,0.0,0.0,920.1,40
505900578300,505900578312,235.92,0.0,0.0,235.92,40
505900578300,505900578313,546.02,0.0,0.0,546.02,40
505900578400,505900578401,10324.7,1152.32,8997.48,25328.96,61
505900578400,505900578402,46927.07,5242.67,0.0,52169.74,61
505900578400,505900578403,0.0,0.0,0.0,0.0,0
505900578400,505900578404,0.0,0.0,0.0,0.0,0
505900578400,505900578405,0.0,0.0,0.0,0.0,0
505900578400,505900578406,0.0,0.0,0.0,0.0,0
505900578400,505900578407,0.0,0.0,0.0,0.0,0
505900578400,505900578408,0.0,0.0,1101.15,1101.15,20
505900578400,505900578409,0.0,0.0,0.0,0.0,0
505900578900,505900578901,33321.58,5230.53,11592.13,55138.49,62
505900578900,505900578902,0.0,0.0,0.0,0.0,0
505900578900,505900578903,0.0,0.0,0.0,0.0,0
505900578900,505900578904,0.0,0.0,0.0,0.0,0
505900578900,505900578905,0.0,0.0,0.0,0.0,0
505900578900,505900578906,0.0,0.0,0.0,0.0,0
505900578900,505900578907,0.0,0.0,0.0,0.0,0
505900578900,505900578908,0.0,0.0,0.0,0.0,0
505900578900,505900578909,0.0,0.0,0.0,0.0,0
505900581300,505900581301,16335.05,2820.18,0.0,19314.08,32
505900581300,505900581302,0.0,0.0,0.0,0.0,0
505900581300,505900581303,0.0,0.0,0.0,0.0,0
505900581300,505900581304,0.0,0.0,0.0,0.0,0
505900581300,505900581305,0.0,0.0,0.0,0.0,0
505900581300,505900581306,0.0,0.0,0.0,0.0,0
505900581300,505900581307,0.0,0.0,0.0,0.0,0
505900581300,505900581308,0.0,0.0,0.0,0.0,0
505900581300,505900581309,0.0,0.0,0.0,0.0,0
505900581400,505900581401,133746.91,6960.39,227.26,143040.91,91
505900581400,505900581402,0.0,0.0,0.0,0.0,0
505900581400,505900581403,0.0,0.0,0.0,0.0,0
505900581400,505900581404,0.0,0.0,0.0,0.0,0
505900581400,505900581405,0.0,0.0,0.0,0.0,0
505900581400,505900581406,0.0,0.0,0.0,0.0,0
505900581400,505900581407,0.0,0.0,0.0,0.0,0
505900581400,505900581408,0.0,0.0,1107.82,1107.82,46
505900581400,505900581409,0.0,0.0,0.0,0.0,0
505900581500,505900581501,25286.94,4290.77,0.0,31569.69,43
505900581500,505900581502,0.0,0.0,0.0,0.0,0
505900581500,505900581503,0.0,0.0,0.0,0.0,0
505900581500,505900581504,0.0,0.0,0.0,0.0,0
505900581500,505900581505,0.0,0.0,0.0,0.0,0
505900581500,505900581506,0.0,0.0,0.0,0.0,0
505900581500,505900581507,0.0,0.0,0.0,0.0,0
505900581500,505900581508,0.0,0.0,0.0,0.0,0
505900581500,505900581509,0.0,0.0,0.0,0.0,0
505900582100,505900582101,36010.32,6465.81,227.26,44164.81,57
505900582100,505900582102,0.0,0.0,0.0,0.0,0
505900582100,505900582103,0.0,0.0,0.0,0.0,0
505900582100,505900582104,0.0,0.0,0.0,0.0,0
505900582100,505900582105,0.0,0.0,0.0,0.0,0
505900582100,505900582106,0.0,0.0,0.0,0.0,0
505900582100,505900582107,0.0,0.0,0.0,0.0,0
505900582100,505900582108,0.0,0.0,1107.82,1107.82,12
505900582100,505900582109,0.0,0.0,0.0,0.0,0
505900582200,505900582201,36715.65,6093.56,0.0,44559.74,42
505900582200,505900582202,0.0,0.0,0.0,0.0,0
505900582200,505900582203,0.0,0.0,0.0,0.0,0
505900582200,505900582204,0.0,0.0,0.0,0.0,0
505900582200,505900582205,0.0,0.0,0.0,0.0,0
505900582200,505900582206,0.0,0.0,0.0,0.0,0
505900582200,505900582207,0.0,0.0,0.0,0.0,0
505900582200,505900582208,0.0,0.0,0.0,0.0,0
505900582200,505900582209,0.0,0.0,0.0,0.0,0
505900583300,505900583301,61470.93,6926.81,227.26,72720.16,48
505900583400,505900583401,33939.68,8269.26,0.0,45573.38,57
505900583400,505900583402,0.0,0.0,0.0,0.0,0
505900583400,505900583403,-0.94,0.0,0.0,-0.94,43
505900583400,505900583404,0.0,0.0,0.0,0.0,0
505900583400,505900583405,0.0,0.0,0.0,0.0,0
505900583400,505900583406,0.0,0.0,0.0,0.0,0
505900583400,505900583407,1556.05,0.0,0.0,1556.05,9
505900583400,505900583408,0.0,0.0,0.0,0.0,0
505900583400,505900583409,0.0,0.0,0.0,0.0,0
505900583400,505900583410,0.0,0.0,0.0,0.0,0
505900583400,505900583411,230.38,0.0,0.0,230.38,43
505900583400,505900583412,533.43,0.0,0.0,533.43,43
505900583500,505900583501,36179.51,6590.3,0.0,43376.62,41
505900583700,505900583701,50443.0,16702.67,1682.49,68828.16,98
505900583700,505900583702,0.0,0.0,0.0,0.0,0
505900583700,505900583703,0.0,0.0,0.0,0.0,0
505900583700,505900583704,0.0,0.0,0.0,0.0,0
505900583700,505900583705,0.0,0.0,0.0,0.0,17
505900583700,505900583706,0.0,0.0,0.0,0.0,0
505900583700,505900583707,0.0,0.0,0.0,0.0,0
505900583700,505900583708,0.0,0.0,0.0,0.0,0
505900583700,505900583709,0.0,0.0,0.0,0.0,92
505900584300,505900584301,29196.55,2016.51,0.0,32102.62,41
505900585300,505900585301,64943.16,4657.34,0.0,75173.4,63
505900585600,505900585601,398641.76,77994.37,2087.13,491803.98,159
505900585600,505900585602,0.0,0.0,0.0,0.0,0
505900585600,505900585603,2120.72,0.0,0.0,2120.72,134
505900585600,505900585604,0.0,0.0,0.0,0.0,0
505900585600,505900585605,139.27,0.0,0.0,139.27,38
505900585600,505900585606,0.0,0.0,0.0,0.0,0
505900585600,505900585607,0.0,0.0,0.0,0.0,0
505900585600,505900585608,0.0,0.0,0.0,0.0,0
505900585600,505900585609,0.0,0.0,0.0,0.0,0
505900587200,505900587201,21063.19,1591.17,0.0,22844.98,59
505900587200,505900587202,0.0,0.0,0.0,0.0,0
505900587200,505900587203,0.0,0.0,0.0,0.0,0
505900587200,505900587204,0.0,0.0,0.0,0.0,0
505900587200,505900587205,0.0,0.0,0.0,0.0,0
505900587200,505900587206,0.0,0.0,0.0,0.0,0
505900587200,505900587207,0.0,0.0,0.0,0.0,0
505900587200,505900587208,0.0,0.0,794.63,794.63,5
505900588900,505900588901,30065.14,5293.85,0.0,35358.99,86
505900588900,505900588902,0.0,0.0,0.0,0.0,0
505900588900,505900588903,37.31,0.0,0.0,37.31,55
505900588900,505900588904,0.0,0.0,0.0,0.0,0
505900588900,505900588905,0.0,0.0,0.0,0.0,0
505900588900,505900588906,0.0,0.0,0.0,0.0,0
505900588900,505900588907,0.0,0.0,0.0,0.0,0
505900588900,505900588908,0.0,0.0,1093.59,1093.59,35
505900588900,505900588909,0.0,0.0,0.0,0.0,0
505900589100,505900589101,3200.66,1217.35,8638.3,16001.4,74
505900589100,505900589102,54694.69,5845.2,0.0,60539.89,74
505900589100,505900589103,144.8,0.0,0.0,144.8,63
505900589100,505900589104,0.0,0.0,0.0,0.0,0
505900589100,505900589105,0.0,0.0,0.0,0.0,0
505900589100,505900589106,0.0,0.0,0.0,0.0,0
505900589100,505900589107,0.0,0.0,0.0,0.0,0
505900589100,505900589108,0.0,0.0,922.35,922.35,31
505900589300,505900589301,22180.9,2574.87,0.0,25835.95,53
505900589300,505900589302,0.0,0.0,0.0,0.0,0
505900589300,505900589303,0.0,0.0,0.0,0.0,0
505900589300,505900589304,0.0,0.0,0.0,0.0,0
505900589300,505900589305,105.85,0.0,0.0,105.85,4
505900589300,505900589306,0.0,0.0,0.0,0.0,0
505900589300,505900589307,0.0,0.0,0.0,0.0,0
505900589300,505900589308,0.0,0.0,1090.88,1090.88,2
505900590300,505900590301,35107.39,8153.77,0.0,47836.04,50
505900590300,505900590302,0.0,0.0,0.0,0.0,0
505900590300,505900590303,1477.42,0.0,0.0,1477.42,41
505900590300,505900590304,0.0,0.0,0.0,0.0,0
505900590300,505900590305,0.0,0.0,0.0,0.0,0
505900590300,505900590306,0.0,0.0,0.0,0.0,0
505900590300,505900590307,0.0,0.0,0.0,0.0,0
505900590300,505900590308,0.0,0.0,0.0,0.0,0
505900590300,505900590309,0.0,0.0,0.0,0.0,0
505900590300,505900590310,0.0,0.0,0.0,0.0,0
505900590300,505900590311,938.17,0.0,0.0,938.17,39
505900590300,505900590312,230.38,0.0,0.0,230.38,323
505900590300,505900590313,533.44,0.0,0.0,533.44,332
505900590600,505900590601,172664.5,7899.24,227.26,181515.36,62
505900591400,505900591401,12453.14,3407.48,0.0,15860.62,54
505900591400,505900591402,0.0,0.0,0.0,0.0,0
505900591400,505900591403,0.0,0.0,0.0,0.0,0
505900591400,505900591404,0.0,0.0,0.0,0.0,0
505900591400,505900591405,0.0,0.0,0.0,0.0,0
505900591400,505900591406,0.0,0.0,0.0,0.0,0
505900591400,505900591407,0.0,0.0,0.0,0.0,0
505900591400,505900591408,0.0,0.0,1082.26,1082.26,16
505900591500,505900591501,9195.45,1703.67,0.0,11127.86,51
505900591500,505900591502,0.0,0.0,0.0,0.0,0
505900591500,505900591503,624.57,0.0,0.0,624.57,35
505900591600,505900591601,28067.03,4756.87,0.0,32823.9,61
505900591600,505900591602,0.0,0.0,0.0,0.0,0
505900591600,505900591603,169.86,0.0,0.0,169.86,45
505900592900,505900592901,57058.16,4979.13,0.0,62440.77,70
505900592900,505900592902,0.0,0.0,0.0,0.0,0
505900592900,505900592903,0.0,0.0,0.0,0.0,0
505900592900,505900592904,0.0,0.0,0.0,0.0,0
505900592900,505900592905,0.0,0.0,0.0,0.0,0
505900592900,505900592906,0.0,0.0,0.0,0.0,0
505900592900,505900592907,0.0,0.0,0.0,0.0,0
505900592900,505900592908,0.0,0.0,881.68,881.68,6
505900593000,505900593001,48914.05,1135.14,227.26,57281.74,57
505900593000,505900593002,117639.95,5319.46,0.0,122959.41,53
505900593000,505900593003,0.0,0.0,0.0,0.0,0
505900593000,505900593004,0.0,0.0,0.0,0.0,0
505900593000,505900593005,0.0,0.0,0.0,0.0,0
505900593000,505900593006,0.0,0.0,0.0,0.0,0
505900593000,505900593007,195.85,0.0,0.0,195.85,8
505900593000,505900593008,0.0,0.0,809.2,809.2,223
505900596400,505900596401,13674.41,2215.69,0.0,17496.95,147
505900596400,505900596402,0.0,0.0,0.0,0.0,0
505900596400,505900596403,0.0,0.0,0.0,0.0,0
505900596400,505900596404,0.0,0.0,0.0,0.0,0
505900596400,505900596405,0.0,0.0,0.0,0.0,0
505900596400,505900596406,0.0,0.0,0.0,0.0,0
505900596400,505900596407,0.0,0.0,0.0,0.0,0
505900596400,505900596408,0.0,0.0,817.25,817.25,47
505900598000,505900598001,51490.11,1331.45,4360.91,59819.38,80
505900598000,505900598002,137014.84,5744.87,0.0,142759.71,78
505900598100,505900598101,31054.08,6638.33,0.0,38867.9,48
505900598100,505900598102,0.0,0.0,0.0,0.0,0
505900598200,505900598201,116629.83,7655.54,215.61,126998.22,94
505900601300,505900601301,47750.97,5248.54,0.0,54989.19,92
505900601300,505900601302,0.0,0.0,0.0,0.0,0
505900601300,505900601303,0.0,0.0,0.0,0.0,0
505900601300,505900601304,0.0,0.0,0.0,0.0,0
505900601300,505900601305,0.0,0.0,0.0,0.0,0
505900601300,505900601306,0.0,0.0,0.0,0.0,0
505900601300,505900601307,0.0,0.0,0.0,0.0,0
505900601300,505900601308,0.0,0.0,0.0,0.0,0
505900601300,505900601309,0.0,0.0,0.0,0.0,0
505900601300,505900601310,0.0,0.0,881.68,881.68,6
505900601400,505900601401,79665.04,8717.29,0.0,88382.33,20
505900601500,505900601501,42120.03,1215.89,2048.41,52240.3,68
505900601500,505900601502,50760.15,5434.1,0.0,56194.25,67
505900601500,505900601503,0.0,0.0,0.0,0.0,0
505900601500,505900601504,0.0,0.0,0.0,0.0,0
505900601500,505900601505,0.0,0.0,0.0,0.0,0
505900601500,505900601506,0.0,0.0,0.0,0.0,0
505900601500,505900601507,0.0,0.0,0.0,0.0,0
505900601500,505900601508,0.0,0.0,1085.8,1085.8,40
505900605900,505900605901,22869.68,4723.68,0.0,28196.99,107
505900605900,505900605902,0.0,0.0,0.0,0.0,0
505900605900,505900605903,0.0,0.0,0.0,0.0,0
505900605900,505900605904,0.0,0.0,0.0,0.0,0
505900605900,505900605905,0.0,0.0,0.0,0.0,0
505900605900,505900605906,0.0,0.0,0.0,0.0,0
505900605900,505900605907,0.0,0.0,0.0,0.0,0
505900605900,505900605908,0.0,0.0,0.0,0.0,0
505900605900,505900605909,0.0,0.0,0.0,0.0,0
505900606000,505900606001,28632.05,4542.88,0.0,33174.93,101
505900606000,505900606002,0.0,0.0,0.0,0.0,0
505900606000,505900606003,0.0,0.0,0.0,0.0,0
505900606000,505900606004,0.0,0.0,0.0,0.0,0
505900606000,505900606005,0.0,0.0,0.0,0.0,0
505900606000,505900606006,0.0,0.0,0.0,0.0,0
505900606000,505900606007,0.0,0.0,0.0,0.0,0
505900606000,505900606008,0.0,0.0,0.0,0.0,0
505900606000,505900606009,0.0,0.0,0.0,0.0,0
505900606100,505900606101,19931.88,2781.28,0.0,22903.78,36
505900606100,505900606102,0.0,0.0,0.0,0.0,0
505900606100,505900606103,2032.02,0.0,0.0,2032.02,33
505900606100,505900606104,0.0,0.0,0.0,0.0,0
505900606100,505900606105,0.0,0.0,0.0,0.0,0
505900606100,505900606106,0.0,0.0,0.0,0.0,0
505900606100,505900606107,0.0,0.0,0.0,0.0,0
505900606100,505900606108,0.0,0.0,0.0,0.0,0
505900606100,505900606109,0.0,0.0,0.0,0.0,0
505900606100,505900606110,0.0,0.0,0.0,0.0,0
505900606500,505900606501,11515.21,4561.4,0.0,16426.08,35
505900606600,505900606601,12050.76,2732.71,0.0,14878.78,48
505900606600,505900606602,0.0,0.0,0.0,0.0,0
505900606600,505900606603,0.0,0.0,0.0,0.0,574
505900606600,505900606604,0.0,0.0,0.0,0.0,0
505900606600,505900606605,2296.04,0.0,0.0,2296.04,18
505900606700,505900606701,73722.89,7476.34,215.61,83570.84,63
505900606700,505900606702,0.0,0.0,0.0,0.0,0
505900606700,505900606703,1706.15,0.0,0.0,1706.15,43
505900606700,505900606704,0.0,0.0,0.0,0.0,0
505900606700,505900606705,0.0,0.0,0.0,0.0,0
505900606700,505900606706,0.0,0.0,0.0,0.0,0
505900606700,505900606707,0.0,0.0,0.0,0.0,0
505900606700,505900606708,0.0,0.0,0.0,0.0,0
505900606700,505900606709,0.0,0.0,0.0,0.0,0
505900606900,505900606901,37838.88,5191.19,215.61,44693.28,59
505900606900,505900606902,0.0,0.0,0.0,0.0,0
505900606900,505900606903,700.69,0.0,0.0,700.69,52
505900606900,505900606904,0.0,0.0,0.0,0.0,0
505900606900,505900606905,691.13,0.0,0.0,691.13,9
505900606900,505900606906,0.0,0.0,0.0,0.0,0
505900606900,505900606907,0.0,0.0,0.0,0.0,0
505900606900,505900606908,0.0,0.0,788.08,788.08,30
505900607000,505900607001,81753.79,7403.35,215.61,91497.95,57
505900607100,505900607101,48731.95,1217.35,215.61,57482.99,52
505900607100,505900607102,57633.42,5472.48,0.0,63105.9,52
505900607100,505900607103,0.0,0.0,0.0,0.0,0
505900607100,505900607104,0.0,0.0,0.0,0.0,0
505900607100,505900607105,0.0,0.0,0.0,0.0,0
505900607100,505900607106,0.0,0.0,0.0,0.0,0
505900607100,505900607107,0.0,0.0,0.0,0.0,0
505900607100,505900607108,0.0,0.0,941.89,941.89,31
505900607400,505900607401,16898.62,8243.82,0.0,27729.64,49
505900607400,505900607402,0.0,0.0,0.0,0.0,0
505900607400,505900607403,0.08,0.0,0.0,0.08,42
505900607400,505900607404,0.0,0.0,0.0,0.0,0
505900607400,505900607405,0.0,0.0,0.0,0.0,0
505900607400,505900607406,0.0,0.0,0.0,0.0,0
505900607400,505900607407,0.0,0.0,0.0,0.0,0
505900607400,505900607408,0.0,0.0,0.0,0.0,0
505900607400,505900607409,0.0,0.0,0.0,0.0,0
505900607400,505900607410,0.0,0.0,0.0,0.0,0
505900607400,505900607411,28879.79,1187.83,0.0,30067.62,47
505900607400,505900607412,1632.49,333.43,0.0,1965.92,47
505900607500,505900607501,34230.96,7893.52,0.0,44307.08,46
505900607500,505900607502,0.0,0.0,0.0,0.0,0
505900607500,505900607503,0.0,0.0,0.0,0.0,37
505900607500,505900607504,0.0,0.0,0.0,0.0,0
505900607500,505900607505,3176.86,0.0,0.0,3176.86,5
505900607500,505900607506,0.0,0.0,0.0,0.0,0
505900607500,505900607507,0.0,0.0,0.0,0.0,0
505900607500,505900607508,0.0,0.0,0.0,0.0,0
505900607500,505900607509,0.0,0.0,0.0,0.0,0
505900607500,505900607510,0.0,0.0,0.0,0.0,0
505900607500,505900607511,28323.78,0.0,0.0,28323.78,41
505900609700,505900609701,49997.36,8098.85,0.0,60520.17,59
505900609700,505900609702,0.0,0.0,0.0,0.0,0
505900609700,505900609703,0.0,0.0,0.0,0.0,0
505900609700,505900609704,0.0,0.0,0.0,0.0,0
505900609700,505900609705,0.0,0.0,0.0,0.0,0
505900609700,505900609706,0.0,0.0,0.0,0.0,0
505900609700,505900609707,0.0,0.0,0.0,0.0,0
505900609700,505900609708,0.0,0.0,0.0,0.0,0
505900609700,505900609709,0.0,0.0,0.0,0.0,0
505900609700,505900609710,531.74,0.0,0.0,531.74,36
505900609700,505900609711,226.94,0.0,0.0,226.94,43
505900609800,505900609801,75923.46,7283.45,215.61,86902.92,72
505900609900,505900609901,31613.5,1412.56,3427.92,38201.33,66
505900609900,505900609902,15238.27,5713.33,0.0,20951.6,63
505900610000,505900610001,41777.86,1262.99,0.0,43040.85,56
505900610000,505900610002,20049.01,4962.16,0.0,25011.17,56
505900610000,505900610003,0.0,0.0,0.0,0.0,0
505900610100,505900610101,55460.53,1118.19,0.0,56578.72,13
505900610100,505900610102,48294.22,5385.55,0.0,53679.77,10
505900610100,505900610103,0.0,0.0,0.0,0.0,0
505900610100,505900610104,0.0,0.0,0.0,0.0,0
505900610100,505900610105,0.0,0.0,0.0,0.0,0
505900610100,505900610106,0.0,0.0,0.0,0.0,0
505900610100,505900610107,0.0,0.0,0.0,0.0,0
505900610100,505900610108,0.0,0.0,1075.03,1075.03,38
505900611500,505900611501,12613.3,2590.79,0.0,15299.4,51
505900611500,505900611502,0.0,0.0,0.0,0.0,0
505900611500,505900611503,2075.14,0.0,0.0,2075.14,43
505900611500,505900611504,0.0,0.0,0.0,0.0,0
505900611500,505900611505,0.0,0.0,0.0,0.0,0
505900611500,505900611506,0.0,0.0,0.0,0.0,0
505900611500,505900611507,0.0,0.0,0.0,0.0,0
505900611500,505900611508,0.0,0.0,1085.8,1085.8,22
505900611600,505900611601,306035.35,46853.86,1663.96,370733.13,128
505900611600,505900611602,0.0,0.0,0.0,0.0,0
505900611600,505900611603,23544.17,0.0,0.0,23544.17,107
505900611600,505900611604,0.0,0.0,0.0,0.0,0
505900611600,505900611605,14217.18,0.0,0.0,14217.18,91
505900613800,505900613801,16170.46,2635.48,0.0,19726.86,43
505900613800,505900613802,0.0,0.0,0.0,0.0,0
505900613800,505900613803,0.0,0.0,0.0,0.0,121
505900614300,505900614301,50448.66,1191.62,3915.94,59529.42,51
505900614300,505900614302,56568.67,5289.92,0.0,61858.59,50
505900614300,505900614303,0.0,0.0,0.0,0.0,0
505900614300,505900614304,0.0,0.0,0.0,0.0,0
505900614300,505900614305,0.0,0.0,0.0,0.0,545
505900614300,505900614306,0.0,0.0,0.0,0.0,0
505900614300,505900614307,0.0,0.0,0.0,0.0,0
505900614300,505900614308,0.0,0.0,922.35,922.35,23
505900614400,505900614401,5744.43,1180.78,3949.18,13245.99,50
505900614400,505900614402,50950.62,5301.62,0.0,56252.24,49
505900614400,505900614403,0.0,0.0,0.0,0.0,0
505900614400,505900614404,0.0,0.0,0.0,0.0,0
505900614400,505900614405,0.0,0.0,0.0,0.0,0
505900614400,505900614406,0.0,0.0,0.0,0.0,0
505900614400,505900614407,0.0,0.0,0.0,0.0,0
505900614400,505900614408,0.0,0.0,941.89,941.89,3
505900615100,505900615101,44889.42,5726.2,215.61,50831.23,63
505900615200,505900615201,58308.13,6176.75,0.0,65553.64,84
505900615300,505900615301,40551.11,4649.95,0.0,45201.06,80
505900615300,505900615302,0.0,0.0,0.0,0.0,0
505900615300,505900615303,160.92,0.0,0.0,160.92,72
505900615300,505900615304,0.0,0.0,0.0,0.0,0
505900615300,505900615305,0.0,0.0,0.0,0.0,0
505900615300,505900615306,0.0,0.0,0.0,0.0,0
505900615300,505900615307,0.0,0.0,0.0,0.0,0
505900615300,505900615308,0.0,0.0,881.68,881.68,6
505900615400,505900615401,14806.31,5270.07,0.0,20661.58,63
505900615400,505900615402,0.0,0.0,0.0,0.0,0
505900615400,505900615403,695.88,0.0,0.0,695.88,40
505900615400,505900615404,0.0,0.0,0.0,0.0,0
505900615400,505900615405,1013.07,0.0,0.0,1013.07,206
505900615400,505900615406,0.0,0.0,0.0,0.0,0
505900615400,505900615407,0.0,0.0,0.0,0.0,0
505900615400,505900615408,0.0,0.0,1108.81,1108.81,37
505900615500,505900615501,170219.32,7026.15,215.61,178548.32,53
505900615600,505900615601,78356.53,5876.63,0.0,84325.56,23
505900615700,505900615701,376991.56,71081.39,9151.65,482591.52,129
505900615700,505900615702,0.0,0.0,0.0,0.0,0
505900615700,505900615703,1.39,0.0,0.0,1.39,98
505900615700,505900615704,0.0,0.0,0.0,0.0,0
505900615700,505900615705,271.89,0.0,0.0,271.89,29
505900615800,505900615801,100788.52,7225.47,0.0,108013.99,56
505900617800,505900617801,253566.5,40138.15,2526.93,302673.18,102
505900617800,505900617802,0.0,0.0,0.0,0.0,0
505900617800,505900617803,2293.49,0.0,0.0,2293.49,79
505900617800,505900617804,0.0,0.0,0.0,0.0,0
505900617800,505900617805,5067.54,0.0,0.0,5067.54,36
505900617800,505900617806,0.0,0.0,0.0,0.0,76
505900619400,505900619401,47845.71,6127.34,0.0,54339.57,37
505900619400,505900619402,0.0,0.0,0.0,0.0,0
505900619400,505900619403,0.0,0.0,0.0,0.0,0
505900619400,505900619404,0.0,0.0,0.0,0.0,0
505900619400,505900619405,0.0,0.0,0.0,0.0,0
505900619400,505900619406,0.0,0.0,0.0,0.0,0
505900619400,505900619407,0.0,0.0,0.0,0.0,0
505900619400,505900619408,0.0,0.0,0.0,0.0,0
505900619400,505900619409,0.0,0.0,0.0,0.0,0
505900619400,505900619410,0.0,0.0,0.0,0.0,0
505900619400,505900619411,284.8,0.0,0.0,284.8,34
505900619500,505900619501,12575.11,1899.53,0.0,14474.64,42
