OSMadre,Orden,Operacion,NPersonal,TrabajoReal
505900342200,505900342201,230,3483720,7.0
505900342200,505900342201,240,3477887,6.0
505900342200,505900342201,240,3479668,4.0
505900342200,505900342201,240,3483604,7.0
505900342200,505900342201,250,3479670,17.5
505900342200,505900342201,250,3479994,7.0
505900342200,505900342201,260,3478171,5.0
505900342200,505900342201,260,3479096,15.5
505900342200,505900342201,260,3479413,14.0
505900342200,505900342201,270,3479049,10.5
505900342200,505900342201,270,3479668,3.0
505900342200,505900342201,270,3479848,4.0
505900342200,505900342201,270,3483166,7.0
505900342200,505900342201,280,3477881,2.0
505900342200,505900342201,280,3478590,64.5
505900342200,505900342201,280,3478671,57.5
505900342200,505900342201,280,3479212,31.5
505900342200,505900342201,280,3479678,11.0
505900342200,505900342201,280,3479753,11.0
505900342200,505900342201,280,3479958,26.0
505900342200,505900342201,280,3480790,45.0
505900342200,505900342201,290,3479668,7.0
505900342200,505900342201,290,3479848,10.0
505900342200,505900342201,290,3480368,7.0
505900342200,505900342201,290,3480423,14.0
505900342200,505900342201,290,3480927,7.0
505900342200,505900342201,290,3482432,7.0
505900342200,505900342201,290,3483166,7.0
505900342200,505900342201,290,3483260,7.0
505900342200,505900342201,290,3483604,7.0
505900342200,505900342201,290,3483720,7.0
505900342200,505900342201,290,3483754,7.0
505900342200,505900342201,290,3483759,7.0
505900342200,505900342201,290,3483782,7.0
505900342200,505900342201,300,3479848,6.0
505900342200,505900342201,300,3480368,7.0
505900342200,505900342201,300,3482704,7.0
505900342200,505900342201,300,3483166,6.0
505900342200,505900342201,300,3483260,7.0
505900342200,505900342201,300,3483754,7.0
505900342200,505900342201,300,3483782,7.0
505900342200,505900342201,310,3482142,10.5
505900342200,505900342201,320,3479994,8.0
505900342200,505900342201,320,3482892,3.0
505900342200,505900342201,320,3483065,15.0
505900342200,505900342201,330,3477887,6.0
505900342200,505900342201,330,3482432,7.0
505900342200,505900342201,340,3477848,15.5
505900342200,505900342201,340,3477879,1.5
505900342200,505900342201,340,3479511,8.0
505900342200,505900342201,340,3482308,10.5
505900342200,505900342201,340,3486663,1.0
505900342200,505900342201,350,3477881,3.0
505900342200,505900342201,350,3480210,3.0
505900342200,505900342201,360,3477881,15.0
505900342200,505900342201,370,3478945,2.0
505900342200,505900342201,380,3478945,2.0
505900342200,505900342201,400,3478171,6.5
505900342200,505900342201,400,3480517,21.0
505900342200,505900342201,400,3480927,7.0
505900342200,505900342201,400,3482704,4.0
505900342200,505900342201,400,3482803,15.0
505900342200,505900342201,400,3483759,7.0
505900342200,505900342201,410,3479314,22.0
505900342200,505900342201,410,3482575,10.5
505900342200,505900342201,420,3480210,4.0
505900342200,505900342201,420,3482575,4.0
505900342200,505900342201,430,3482704,3.0
505900342200,505900342201,430,3482868,12.0
505900342200,505900342201,430,3483062,16.0
505900342200,505900342201,440,3477887,4.0
505900342200,505900342201,440,3479848,4.0
505900342200,505900342201,440,3482868,4.0
505900342200,505900342201,440,3483720,7.0
505900342200,505900342201,450,3478171,4.0
505900342200,505900342201,450,3479194,14.0
505900342200,505900342201,450,3483756,19.0
505900342200,505900342201,460,3479186,9.0
505900342200,505900342201,460,3479670,16.0
505900342200,505900342201,460,3479994,7.0
505900342200,505900342201,470,3479212,10.5
505900342200,505900342201,470,3479668,7.0
505900342200,505900342201,470,3483604,7.0
505900342200,505900342201,480,3477881,2.0
505900342200,505900342201,480,3479015,83.5
505900342200,505900342201,480,3479678,15.0
505900342200,505900342201,480,3479681,40.0
505900342200,505900342201,480,3479753,20.5
505900342200,505900342201,480,3480705,46.0
505900342200,505900342201,490,3479670,7.5
505900342200,505900342201,490,3480210,15.0
505900342200,505900342201,490,3480412,30.5
505900342200,505900342201,490,3482809,38.5
505900342200,505900342201,490,3483065,5.5
505900342200,505900342201,490,3483757,38.5
505900342200,505900342201,500,3479832,19.0
505900342200,505900342201,510,3480517,18.0
505900342200,505900342206,330,3479186,10.5
505900342200,505900342206,330,3480705,21.0
505900346800,505900346801,20,3475668,14.0
505900346800,505900346801,20,3479456,2.0
505900346800,505900346801,20,3480423,9.0
505900346800,505900346801,20,3480927,7.0
505900346800,505900346801,20,3481152,45.0
505900346800,505900346801,20,3483062,14.0
505900346800,505900346801,20,3483758,45.0
505900346800,505900346801,30,3479456,2.0
505900346800,505900346801,30,3482142,20.5
505900346800,505900346801,40,3479194,24.0
505900346800,505900346801,40,3479413,18.0
505900346800,505900346801,40,3479456,2.0
505900346800,505900346801,50,3479456,2.0
505900346800,505900346801,50,3479833,28.0
505900346800,505900346801,50,3482686,21.0
505900346800,505900346801,60,3479456,2.0
505900346800,505900346801,60,3482803,17.0
505900346800,505900346801,60,3483732,17.0
505900346800,505900346801,70,3475668,3.5
505900346800,505900346801,70,3479456,2.0
505900346800,505900346801,70,3483062,16.0
505900346800,505900346801,80,3475668,19.5
505900346800,505900346801,80,3479456,2.0
505900346800,505900346801,90,3478171,12.0
505900346800,505900346801,90,3479456,2.0
505900346800,505900346801,90,3480474,4.5
505900346800,505900346801,100,3479456,2.0
505900346800,505900346801,100,3480474,9.0
505900346800,505900346801,110,3478171,1.5
505900346800,505900346801,110,3479456,2.0
505900346800,505900346801,110,3482803,7.0
505900346800,505900346801,120,3478945,1.0
505900346800,505900346801,120,3479456,2.0
505900346800,505900346801,120,3481036,3.0
505900346800,505900346801,130,3478945,2.5
505900346800,505900346801,130,3479456,2.0
505900346800,505900346801,140,3478945,1.5
505900346800,505900346801,140,3479456,2.0
505900346800,505900346801,150,3478945,2.5
505900346800,505900346801,150,3479456,2.0
505900346800,505900346801,160,3479456,1.0
505900346800,505900346801,170,3478945,3.0
505900346800,505900346801,170,3479456,1.0
505900346800,505900346801,180,3478945,5.0
505900346800,505900346801,180,3479456,1.0
505900346800,505900346801,190,3479456,1.0
505900346800,505900346801,200,3479456,1.0
505900346800,505900346801,200,3482575,17.0
505900346800,505900346801,210,3477871,21.0
505900346800,505900346801,210,3477887,7.0
505900346800,505900346801,210,3479456,1.0
505900346800,505900346801,210,3480368,10.5
505900346800,505900346801,210,3482790,8.0
505900346800,505900346801,220,3481152,7.0
505900346800,505900346801,220,3482686,6.0
505900346800,505900346801,220,3482790,8.0
505900346800,505900346801,220,3483062,8.0
505900346800,505900346801,230,3480368,7.0
505900346800,505900346801,230,3482432,7.0
505900346800,505900346801,230,3483759,7.0
505900346800,505900346801,240,3479194,10.0
505900346800,505900346801,250,3479511,27.5
505900346800,505900346801,260,3480368,10.5
505900346800,505900346801,260,3483754,10.5
505900346800,505900346801,270,3479013,14.5
505900346800,505900346801,270,3479314,10.5
505900346800,505900346801,280,3479013,5.0
505900346800,505900346801,280,3479994,10.5
505900346800,505900346801,280,3482892,10.5
505900346800,505900346801,290,3481036,3.0
505900346800,505900346801,310,3478983,2.0
505900346800,505900346801,330,3478983,2.0
505900346800,505900346801,350,3478983,5.0
505900346800,505900346801,360,3477881,6.5
505900346800,505900346801,360,3479186,10.5
505900346800,505900346801,370,3477881,9.5
505900346800,505900346801,380,3477881,2.0
505900346800,505900346801,390,3479848,10.5
505900346800,505900346801,390,3482868,10.0
505900346800,505900346801,390,3483062,10.0
505900346800,505900346801,400,3482868,10.0
505900346800,505900346801,400,3483062,10.0
505900346800,505900346801,410,3482575,4.0
505900346800,505900346801,410,3483065,21.0
505900346800,505900346801,420,3479096,30.0
505900346800,505900346801,420,3479681,21.0
505900346800,505900346801,420,3483756,10.5
505900346800,505900346801,430,3479096,7.0
505900346800,505900346801,430,3482803,10.0
505900346800,505900346801,440,3479670,10.5
505900346800,505900346801,450,3478634,16.0
505900346800,505900346801,450,3480368,10.5
505900346800,505900346801,450,3480526,10.5
505900346800,505900346801,450,3482593,8.0
505900346800,505900346801,460,3478634,24.0
505900346800,505900346801,460,3480790,8.0
505900346800,505900346801,460,3482593,32.0
505900346800,505900346801,470,3478590,9.0
505900346800,505900346801,470,3478634,21.0
505900346800,505900346801,470,3478671,9.0
505900346800,505900346801,470,3479015,39.0
505900346800,505900346801,470,3479186,10.5
505900346800,505900346801,470,3480170,37.5
505900346800,505900346801,470,3480205,20.0
505900346800,505900346801,470,3482593,21.0
505900346800,505900346801,480,3481036,21.0
505900346800,505900346801,480,3484445,21.0
505900346800,505900346801,520,3480216,2.0
505900346800,505900346801,550,3479552,10.5
505900358600,505900358601,20,3480368,45.5
505900358600,505900358601,30,3479017,13.0
505900358600,505900358601,30,3482432,45.0
505900358600,505900358601,30,3483754,35.5
505900358600,505900358601,40,3477871,3.0
505900358600,505900358601,40,3477887,15.0
505900358600,505900358601,40,3480368,5.5
505900358600,505900358601,40,3482696,10.5
505900358600,505900358601,40,3483605,21.0
505900358600,505900358601,40,3483754,11.0
505900358600,505900358601,60,3479994,8.0
505900358600,505900358601,60,3480845,3.0
505900358600,505900358601,60,3483065,10.5
505900358600,505900358601,60,3483756,8.0
505900358600,505900358601,70,3483605,16.5
505900358600,505900358601,80,3483834,7.5
505900358600,505900358601,80,3484134,8.0
505900358600,505900358601,80,3486663,8.0
505900358600,505900358601,90,3477881,3.5
505900358600,505900358601,90,3482892,4.0
505900358600,505900358601,90,3483754,2.0
505900358600,505900358601,100,3477881,15.5
505900358600,505900358601,110,3480845,4.5
505900358600,505900358601,120,3477881,2.0
505900358600,505900358601,120,3480845,1.0
505900358600,505900358601,130,3478945,3.0
505900358600,505900358601,140,3478945,2.0
505900358600,505900358601,150,3478983,2.0
505900358600,505900358601,160,3478983,2.0
505900358600,505900358601,170,3478983,1.0
505900358600,505900358601,180,3478983,2.5
505900358600,505900358601,190,3477871,2.0
505900358600,505900358601,190,3477887,15.0
505900358600,505900358601,190,3482868,20.0
505900358600,505900358601,190,3483062,1.0
505900358600,505900358601,200,3479681,21.0
505900358600,505900358601,200,3483605,9.0
505900358600,505900358601,200,3483759,11.0
505900358600,505900358601,210,3479314,21.0
505900358600,505900358601,210,3479994,27.5
505900358600,505900358601,210,3482892,7.0
505900358600,505900358601,210,3483065,11.0
505900358600,505900358601,220,3482892,6.5
505900358600,505900358601,220,3483065,6.0
505900358600,505900358601,230,3479848,16.0
505900358600,505900358601,230,3483062,15.0
505900358600,505900358601,240,3479848,15.5
505900358600,505900358601,240,3482868,5.0
505900358600,505900358601,240,3483062,5.0
505900358600,505900358601,250,3479670,30.5
505900358600,505900358601,260,3479413,18.0
505900358600,505900358601,260,3480921,21.0
505900358600,505900358601,270,3483759,14.0
505900358600,505900358601,280,3478634,21.0
505900358600,505900358601,280,3479015,27.0
505900358600,505900358601,280,3479678,61.0
505900358600,505900358601,280,3479848,10.5
505900358600,505900358601,280,3479958,5.5
505900358600,505900358601,280,3479985,16.0
505900358600,505900358601,280,3480205,27.0
505900358600,505900358601,280,3480790,5.5
505900358600,505900358601,290,3479017,5.0
505900358600,505900358601,290,3482696,45.0
505900358600,505900358601,290,3482704,45.0
505900358600,505900358601,290,3483759,21.5
505900358600,505900358601,300,3477871,25.0
505900358600,505900358601,300,3483720,21.0
505900358600,505900358601,320,3483065,20.0
505900358600,505900358601,330,3483720,16.5
505900358600,505900358601,340,3482308,1.5
505900358600,505900358601,340,3483834,11.5
505900358600,505900358601,350,3477881,3.5
505900358600,505900358601,350,3480210,7.0
505900358600,505900358601,360,3477881,8.0
505900358600,505900358601,360,3480210,3.5
505900358600,505900358601,370,3480845,2.0
505900358600,505900358601,380,3478983,2.0
505900358600,505900358601,390,3478983,1.0
505900358600,505900358601,400,3479681,21.0
505900358600,505900358601,400,3483720,9.0
505900358600,505900358601,410,3479994,21.0
505900358600,505900358601,410,3482892,34.5
505900358600,505900358601,420,3482892,3.5
505900358600,505900358601,420,3484445,6.0
505900358600,505900358601,430,3479668,16.0
505900358600,505900358601,430,3483604,7.0
505900358600,505900358601,440,3479668,15.5
505900358600,505900358601,440,3483604,14.0
505900358600,505900358601,450,3479194,18.0
505900358600,505900358601,450,3480921,21.0
505900358600,505900358601,460,3479670,19.5
505900358600,505900358601,460,3480412,4.0
505900358600,505900358601,480,3478634,61.0
505900358600,505900358601,480,3479668,10.5
505900358600,505900358601,480,3480047,21.0
505900358600,505900358601,480,3482593,82.0
505900358600,505900358601,480,3483181,21.0
505900358600,505900358601,490,3479049,73.5
505900358600,505900358601,490,3480412,10.5
505900358600,505900358601,500,3480216,10.5
505900358600,505900358601,500,3481036,10.5
505900358600,505900358601,510,3477880,10.5
505900358600,505900358601,510,3481194,10.5
505900358600,505900358601,530,3477881,2.5
505900358600,505900358601,530,3479668,45.0
505900358600,505900358601,530,3479994,2.5
505900358600,505900358601,530,3480423,16.0
505900358600,505900358601,530,3483065,2.5
505900359900,505900359901,20,3479833,14.0
505900359900,505900359901,20,3482686,14.0
505900359900,505900359901,30,3477887,9.0
505900359900,505900359901,30,3478955,41.0
505900359900,505900359901,30,3479017,4.5
505900359900,505900359901,30,3479194,8.0
505900359900,505900359901,30,3479413,2.0
505900359900,505900359901,30,3479833,6.0
505900359900,505900359901,30,3482686,6.0
505900359900,505900359901,30,3482790,9.0
505900359900,505900359901,30,3482868,2.0
505900359900,505900359901,30,3483062,2.0
505900359900,505900359901,30,3484585,41.0
505900359900,505900359901,40,3477887,5.0
505900359900,505900359901,40,3480927,6.0
505900359900,505900359901,60,3482803,14.0
505900359900,505900359901,60,3483732,11.5
505900359900,505900359901,70,3479833,7.0
505900359900,505900359901,70,3482686,7.0
505900359900,505900359901,70,3482803,1.0
505900359900,505900359901,80,3482308,7.5
505900359900,505900359901,80,3484207,8.0
505900359900,505900359901,80,3486663,8.0
505900359900,505900359901,90,3480474,8.0
505900359900,505900359901,100,3480474,15.0
505900359900,505900359901,110,3480474,3.0
505900359900,505900359901,110,3482575,5.5
505900359900,505900359901,120,3480474,1.0
505900359900,505900359901,190,3475668,3.0
505900359900,505900359901,190,3482575,7.5
505900359900,505900359901,190,3483062,16.0
505900359900,505900359901,200,3479833,14.0
505900359900,505900359901,200,3482686,14.0
505900359900,505900359901,200,3482803,16.0
505900359900,505900359901,210,3482575,18.0
505900359900,505900359901,220,3482575,1.5
505900359900,505900359901,230,3477876,10.5
505900359900,505900359901,230,3482432,10.5
505900359900,505900359901,230,3483720,10.5
505900359900,505900359901,240,3479668,10.5
505900359900,505900359901,240,3482432,8.0
505900359900,505900359901,240,3483604,10.5
505900359900,505900359901,250,3479670,10.5
505900359900,505900359901,250,3480210,1.5
505900359900,505900359901,250,3482142,20.5
505900359900,505900359901,260,3479194,7.5
505900359900,505900359901,260,3479413,7.5
505900359900,505900359901,260,3480210,21.0
505900359900,505900359901,270,3482790,9.0
505900359900,505900359901,280,3478634,21.0
505900359900,505900359901,280,3479681,73.5
505900359900,505900359901,280,3480205,73.5
505900359900,505900359901,280,3480537,21.0
505900359900,505900359901,290,3477887,24.0
505900359900,505900359901,290,3479017,4.5
505900359900,505900359901,290,3479165,17.0
505900359900,505900359901,290,3480927,18.0
505900359900,505900359901,290,3481130,17.0
505900359900,505900359901,290,3481152,25.0
505900359900,505900359901,290,3482868,2.0
505900359900,505900359901,290,3483062,2.0
505900359900,505900359901,290,3483758,25.0
505900359900,505900359901,300,3477871,8.0
505900359900,505900359901,300,3477887,3.0
505900359900,505900359901,320,3483732,25.0
505900359900,505900359901,340,3482308,10.5
505900359900,505900359901,340,3483834,10.5
505900359900,505900359901,350,3478171,3.5
505900359900,505900359901,350,3480474,3.0
505900359900,505900359901,360,3478171,18.0
505900359900,505900359901,370,3478171,12.0
505900359900,505900359901,370,3478945,4.0
505900359900,505900359901,400,3479096,10.0
505900359900,505900359901,400,3479194,7.0
505900359900,505900359901,400,3479413,14.0
505900359900,505900359901,400,3482803,10.0
505900359900,505900359901,410,3482575,8.0
505900359900,505900359901,410,3482892,21.0
505900359900,505900359901,410,3483756,5.5
505900359900,505900359901,420,3482575,2.0
505900359900,505900359901,420,3482892,4.0
505900359900,505900359901,430,3482432,10.0
505900359900,505900359901,430,3483166,10.5
505900359900,505900359901,440,3479848,10.5
505900359900,505900359901,440,3482432,10.0
505900359900,505900359901,450,3480921,21.0
505900359900,505900359901,450,3483604,16.0
505900359900,505900359901,460,3479670,10.5
505900359900,505900359901,460,3480210,1.5
505900359900,505900359901,460,3482142,4.0
505900359900,505900359901,460,3484533,16.5
505900359900,505900359901,470,3477887,9.0
505900359900,505900359901,480,3478983,10.5
505900359900,505900359901,480,3479192,14.5
505900359900,505900359901,480,3479678,31.5
505900359900,505900359901,480,3479681,9.0
505900359900,505900359901,480,3480047,63.0
505900359900,505900359901,480,3480705,63.0
505900359900,505900359901,490,3479681,21.0
505900359900,505900359901,490,3480412,47.0
505900359900,505900359901,490,3480921,5.0
505900359900,505900359901,500,3479832,10.5
505900359900,505900359901,510,3479678,10.5
505900359900,505900359901,510,3479753,7.5
505900381400,505900381401,20,3479165,24.5
505900381400,505900381401,20,3479456,1.0
505900381400,505900381401,20,3481130,14.0
505900381400,505900381401,30,3475668,1.0
505900381400,505900381401,30,3479165,6.0
505900381400,505900381401,40,3479456,1.0
505900381400,505900381401,40,3482803,6.0
505900381400,505900381401,40,3483732,6.0
505900381400,505900381401,50,3478171,2.0
505900381400,505900381401,50,3479456,1.0
505900381400,505900381401,50,3480474,3.0
505900381400,505900381401,60,3478945,4.0
505900381400,505900381401,60,3479456,1.0
505900381400,505900381401,70,3475668,2.0
505900381400,505900381401,70,3479165,2.0
505900381400,505900381401,70,3479456,1.0
505900381400,505900381401,70,3481130,8.0
505900381400,505900381401,80,3478945,4.0
505900381400,505900381401,80,3479456,1.0
505900381400,505900381401,90,3478945,1.0
505900381400,505900381401,90,3479456,1.0
505900381400,505900381401,90,3481130,2.0
505900381400,505900381401,100,3478945,7.0
505900381400,505900381401,110,3479958,18.0
505900381400,505900381401,110,3482686,8.5
505900381400,505900381401,120,3482686,8.0
505900381400,505900381401,130,3478171,1.0
505900381400,505900381401,130,3480474,3.5
505900381400,505900381401,140,3475668,1.0
505900381400,505900381401,140,3479165,6.0
505900381400,505900381401,150,3478171,3.0
505900381400,505900381401,150,3480474,2.0
505900381400,505900381401,160,3477887,9.0
505900381400,505900381401,160,3479049,25.5
505900381400,505900381401,170,3477887,5.0
505900381400,505900381401,180,3475668,1.0
505900381400,505900381401,180,3479165,2.0
505900381400,505900381401,190,3475668,3.0
505900381400,505900381401,200,3481130,8.0
505900381400,505900381401,210,3479049,15.0
505900381400,505900381401,210,3479192,29.5
505900381400,505900381401,210,3479212,39.0
505900381400,505900381401,210,3480047,10.0
505900381400,505900381401,220,3480216,10.5
505900381400,505900381401,220,3481036,10.5
505900381400,505900381401,240,3481130,8.5
505900383600,505900383601,20,3479456,1.0
505900383600,505900383601,20,3483605,7.0
505900383600,505900383601,20,3483754,32.0
505900383600,505900383601,30,3477871,10.5
505900383600,505900383601,30,3477887,21.0
505900383600,505900383601,30,3479017,5.0
505900383600,505900383601,30,3479456,1.0
505900383600,505900383601,30,3480927,31.0
505900383600,505900383601,30,3483605,40.0
505900383600,505900383601,40,3477871,5.0
505900383600,505900383601,40,3477887,10.5
505900383600,505900383601,40,3479456,1.0
505900383600,505900383601,40,3482696,4.0
505900383600,505900383601,40,3482704,16.0
505900383600,505900383601,40,3483604,5.0
505900383600,505900383601,40,3483720,2.0
505900383600,505900383601,50,3482868,5.25
505900383600,505900383601,60,3479456,1.0
505900383600,505900383601,60,3483732,21.0
505900383600,505900383601,70,3480927,16.0
505900383600,505900383601,80,3477879,9.5
505900383600,505900383601,80,3484134,6.0
505900383600,505900383601,80,3486663,8.0
505900383600,505900383601,90,3478171,1.0
505900383600,505900383601,90,3479456,1.0
505900383600,505900383601,90,3480474,5.0
505900383600,505900383601,100,3478171,1.0
505900383600,505900383601,100,3479456,1.0
505900383600,505900383601,100,3480474,14.0
505900383600,505900383601,110,3478171,6.0
505900383600,505900383601,110,3479456,1.0
505900383600,505900383601,110,3480474,4.0
505900383600,505900383601,120,3478171,1.0
505900383600,505900383601,120,3479456,1.0
505900383600,505900383601,120,3480474,1.5
505900383600,505900383601,130,3478945,4.5
505900383600,505900383601,130,3479456,1.0
505900383600,505900383601,140,3478945,4.0
505900383600,505900383601,140,3479456,1.0
505900383600,505900383601,150,3478945,4.0
505900383600,505900383601,150,3479456,1.0
505900383600,505900383601,160,3478945,4.0
505900383600,505900383601,160,3479456,1.0
505900383600,505900383601,170,3478945,4.0
505900383600,505900383601,170,3479456,1.0
505900383600,505900383601,180,3478945,5.5
505900383600,505900383601,180,3479456,1.0
505900383600,505900383601,190,3475668,14.0
505900383600,505900383601,190,3481291,12.0
505900383600,505900383601,190,3482868,10.0
505900383600,505900383601,190,3483062,10.0
505900383600,505900383601,200,3479096,9.0
505900383600,505900383601,200,3479833,11.0
505900383600,505900383601,200,3482686,16.0
505900383600,505900383601,200,3482803,9.0
505900383600,505900383601,210,3479013,15.0
505900383600,505900383601,210,3482575,17.0
505900383600,505900383601,220,3477863,10.0
505900383600,505900383601,220,3482575,4.0
505900383600,505900383601,230,3475668,14.0
505900383600,505900383601,230,3480205,5.0
505900383600,505900383601,230,3483062,14.0
505900383600,505900383601,240,3475668,4.0
505900383600,505900383601,240,3479015,5.0
505900383600,505900383601,240,3481291,6.0
505900383600,505900383601,240,3482868,10.0
505900383600,505900383601,250,3482142,10.5
505900383600,505900383601,250,3484533,10.0
505900383600,505900383601,260,3479194,19.0
505900383600,505900383601,260,3482803,10.0
505900383600,505900383601,270,3480927,8.0
505900383600,505900383601,270,3483754,7.0
505900383600,505900383601,280,3479015,65.0
505900383600,505900383601,280,3479192,16.0
505900383600,505900383601,280,3479999,18.5
505900383600,505900383601,280,3480170,16.0
505900383600,505900383601,280,3480205,65.0
505900383600,505900383601,280,3480517,5.5
505900383600,505900383601,280,3483181,10.5
505900383600,505900383601,290,3483260,55.0
505900383600,505900383601,290,3483782,40.0
505900383600,505900383601,300,3477871,16.0
505900383600,505900383601,300,3480368,16.0
505900383600,505900383601,300,3483604,5.5
505900383600,505900383601,300,3483720,6.0
505900383600,505900383601,310,3482868,5.25
505900383600,505900383601,320,3482803,10.0
505900383600,505900383601,320,3483732,11.5
505900383600,505900383601,330,3480517,5.0
505900383600,505900383601,330,3482432,23.0
505900383600,505900383601,340,3477848,10.5
505900383600,505900383601,340,3479511,12.5
505900383600,505900383601,340,3484397,0.5
505900383600,505900383601,350,3479186,3.5
505900383600,505900383601,350,3480474,3.0
505900383600,505900383601,360,3479186,7.0
505900383600,505900383601,360,3480474,7.0
505900383600,505900383601,370,3478945,4.0
505900383600,505900383601,380,3478945,4.0
505900383600,505900383601,390,3478945,4.0
505900383600,505900383601,400,3477863,15.0
505900383600,505900383601,400,3479833,12.0
505900383600,505900383601,400,3482686,15.0
505900383600,505900383601,400,3484074,5.0
505900383600,505900383601,410,3479013,20.0
505900383600,505900383601,420,3477863,5.0
505900383600,505900383601,430,3481291,14.0
505900383600,505900383601,430,3482868,10.0
505900383600,505900383601,430,3483062,4.0
505900383600,505900383601,440,3475668,6.0
505900383600,505900383601,440,3481291,6.0
505900383600,505900383601,440,3482868,10.0
505900383600,505900383601,440,3483062,12.0
505900383600,505900383601,450,3479194,16.0
505900383600,505900383601,450,3482803,17.0
505900383600,505900383601,460,3482142,10.5
505900383600,505900383601,460,3484533,10.0
505900383600,505900383601,470,3483754,16.0
505900383600,505900383601,480,3478590,27.0
505900383600,505900383601,480,3478671,27.0
505900383600,505900383601,480,3479049,8.0
505900383600,505900383601,480,3479958,32.0
505900383600,505900383601,480,3479999,53.0
505900383600,505900383601,480,3480790,8.0
505900383600,505900383601,480,3483181,26.5
505900383600,505900383601,490,3477881,1.5
505900383600,505900383601,490,3480412,55.0
505900383600,505900383601,490,3480537,8.0
505900383600,505900383601,490,3483603,2.5
505900383600,505900383601,500,3479832,22.0
505900383600,505900383601,510,3479832,20.0
505900383600,505900383601,530,3482432,32.0
505900383600,505900383601,530,3483605,8.0
505900383600,505900383601,530,3483782,15.0
505900383600,505900383601,540,3482575,28.0
505900383600,505900383601,550,3482575,20.0
505900383600,505900383601,640,3479832,3.0
505900388500,505900388501,10,3484066,1.5
505900388500,505900388501,20,3477863,12.5
505900388500,505900388501,30,3480211,21.0
505900388500,505900388501,40,3477863,21.0
505900388500,505900388501,40,3480211,2.0
505900388500,505900388501,50,3481102,10.5
505900388500,505900388501,60,3483833,7.0
505900388500,505900388501,70,3479244,21.0
505900388500,505900388501,80,3478586,21.0
505900388500,505900388501,90,3481102,10.5
505900388500,505900388501,100,3479831,9.5
505900388500,505900388501,100,3480184,2.5
505900388500,505900388501,110,3479356,31.5
505900388500,505900388501,110,3479985,10.5
505900388500,505900388501,110,3481036,2.0
505900393000,505900393001,20,3478590,9.0
505900393000,505900393001,20,3480705,9.0
505900393000,505900393001,20,3483166,16.0
505900393000,505900393001,20,3483260,24.0
505900393000,505900393001,20,3483604,16.0
505900393000,505900393001,20,3483754,16.0
505900393000,505900393001,30,3479670,4.0
505900393000,505900393001,30,3482142,12.0
505900393000,505900393001,30,3484533,12.0
505900393000,505900393001,40,3479194,19.5
505900393000,505900393001,40,3479413,19.5
505900393000,505900393001,50,3477871,7.0
505900393000,505900393001,50,3479833,21.0
505900393000,505900393001,50,3482686,7.0
505900393000,505900393001,60,3482803,19.0
505900393000,505900393001,60,3483732,19.0
505900393000,505900393001,70,3481291,19.0
505900393000,505900393001,80,3475668,19.0
505900393000,505900393001,90,3478171,10.5
505900393000,505900393001,90,3480474,10.5
505900393000,505900393001,100,3478171,6.0
505900393000,505900393001,100,3480474,6.0
505900393000,505900393001,110,3478171,1.5
505900393000,505900393001,110,3480474,1.5
505900393000,505900393001,120,3478945,3.0
505900393000,505900393001,130,3478945,3.0
505900393000,505900393001,140,3478945,6.0
505900393000,505900393001,150,3478945,3.0
505900393000,505900393001,160,3478945,3.0
505900393000,505900393001,170,3478945,5.0
505900393000,505900393001,180,3478945,7.0
505900393000,505900393001,190,3482575,5.0
505900393000,505900393001,200,3482575,16.0
505900393000,505900393001,210,3477871,16.0
505900393000,505900393001,210,3479668,5.5
505900393000,505900393001,210,3482790,23.0
505900393000,505900393001,220,3483260,16.0
505900393000,505900393001,240,3479848,8.0
505900393000,505900393001,240,3482704,18.5
505900393000,505900393001,250,3482308,17.0
505900393000,505900393001,250,3483834,10.5
505900393000,505900393001,260,3478983,10.5
505900393000,505900393001,260,3479314,10.5
505900393000,505900393001,260,3479668,5.0
505900393000,505900393001,260,3482790,20.0
505900393000,505900393001,270,3479013,28.0
505900393000,505900393001,270,3484074,5.5
505900393000,505900393001,280,3482575,18.0
505900393000,505900393001,280,3484074,5.5
505900393000,505900393001,350,3477881,2.5
505900393000,505900393001,360,3483603,10.5
505900393000,505900393001,370,3483603,8.5
505900393000,505900393001,380,3483603,2.0
505900393000,505900393001,390,3480927,5.5
505900393000,505900393001,390,3483754,21.0
505900393000,505900393001,400,3480927,5.0
505900393000,505900393001,400,3483605,10.5
505900393000,505900393001,410,3479013,10.0
505900393000,505900393001,410,3479994,3.0
505900393000,505900393001,410,3483065,2.5
505900393000,505900393001,410,3484533,10.0
505900393000,505900393001,420,3479681,10.5
505900393000,505900393001,420,3482803,15.0
505900393000,505900393001,420,3483756,9.0
505900393000,505900393001,430,3479096,10.0
505900393000,505900393001,430,3480921,21.0
505900393000,505900393001,430,3482803,15.0
505900393000,505900393001,440,3477881,8.0
505900393000,505900393001,440,3484533,10.0
505900393000,505900393001,450,3478983,31.5
505900393000,505900393001,450,3479314,31.5
505900393000,505900393001,460,3478983,10.5
505900393000,505900393001,460,3479212,16.0
505900393000,505900393001,460,3479314,10.5
505900393000,505900393001,460,3480170,10.5
505900393000,505900393001,470,3478983,42.0
505900393000,505900393001,470,3479212,10.5
505900393000,505900393001,470,3479314,30.0
505900393000,505900393001,470,3480170,34.5
505900393000,505900393001,480,3479832,10.5
