Serial Number or Prefix;Product;Order ID;Work Order;Segment;Operation;Additional Notes;
316-9154;1;;1166;Hose AS;350-8861;Housing GP-Rear;CCR DESARME
061-8639;1;;1166;Seal-O-Ring;350-8861;Housing GP-Rear;CCR DESARME
6V-5048;3;;1166;Seal-O-Ring;350-8861;Housing GP-Rear;CCR DESARME
4C-9612;3;;1166;Sealant-Silicone;350-8861;Housing GP-Rear;CCR DESARME
7N-2156;2;;1304;Bushing;379-3989;Pump GP-Engine Oil;CCR BBA
8S-6511;2;;1304;Bushing;379-3989;Pump GP-Engine Oil;CCR BBA
7C-1511;1;;1304;Ring-Plunger;379-3989;Pump GP-Engine Oil;CCR BBA
236-6733;1;;1304;Spring;379-3989;Pump GP-Engine Oil;CCR BBA
8S-9191;12;;1251;Bolt;235-1401;Pump GP-Fuel Injection;CCR DESARME
20R-2284;12;;1251;Injector GP-Fuel;235-1401;Pump GP-Fuel Injection;CCR DESARME
228-7101;4;;1718;Seal-O-Ring;347-7065;Sensor GP-Engine;CCR TU&EL
8L-2786;2;;1718;Seal-O-Ring;347-7065;Sensor GP-Engine;CCR TU&EL
3S-2093;1;;1718;Strap-Cable;347-7065;Sensor GP-Engine;CCR TU&EL
125-5835;1;;1718;Plug-Felt;347-7065;Sensor GP-Engine;CCR TU&EL
214-7568;2;;1718;Seal-O-Ring;347-7065;Sensor GP-Engine;CCR TU&EL
3E-5276;1;;1439;Adapter;301-4108;Adapter GP-Sensor;CCR TU&EL
6V-4589;1;;1439;Seal-O-Ring;301-4108;Adapter GP-Sensor;CCR TU&EL
256-6453;1;;1408;Sensor-Temperature;234-5012;Sensor GP-Temperature;CCR TU&EL
6V-6609;1;;1408;Seal-O-Ring;234-5012;Sensor GP-Temperature;CCR TU&EL
256-6453;3;;1408;Sensor-Temperature;234-5013;Sensor GP-Temperature;CCR TU&EL
238-5080;3;;1408;Seal-O-Ring;234-5013;Sensor GP-Temperature;CCR TU&EL
274-6719;1;;1408;Sensor GP-Pressure;276-9067;Sensor GP-Pressure;CCR TU&EL
214-7566;1;;1408;Seal-O-Ring;276-9067;Sensor GP-Pressure;CCR TU&EL
228-4947;1;;1907;Seal-O-Ring;300-9805;Sensor GP-Speed;CCR TU&EL
279-9828;1;;1907;Sensor GP-Speed;300-9805;Sensor GP-Speed;CCR TU&EL
228-4947;1;;1907;Seal-O-Ring;300-9806;Sensor GP-Speed;CCR TU&EL
279-9829;1;;1907;Sensor GP-Speed;300-9806;Sensor GP-Speed;CCR TU&EL
320-3063;1;;1408;Sensor GP-Pressure;331-1134;Sensor GP-Pressure;CCR TU&EL
228-7100;1;;1408;Seal-O-Ring;331-1134;Sensor GP-Pressure;CCR TU&EL
320-3061;2;;1408;Sensor GP-Pressure;332-0296;Sensor GP-Pressure;CCR TU&EL
228-7101;2;;1408;Seal-O-Ring;332-0296;Sensor GP-Pressure;CCR TU&EL
281-0193;1;;1316;Hose;353-0196;Filler GP-Engine Oil;CCR DESARME
324-9751;1;;1316;Cap-Oil Filler;353-0196;Filler GP-Engine Oil;CCR DESARME
5P-0597;2;;1316;Clamp-Hose;353-0196;Filler GP-Engine Oil;CCR DESARME
5P-8211;1;;1316;Seal-O-Ring;353-0196;Filler GP-Engine Oil;CCR DESARME
9D-6196;1;;1316;Clip;353-0196;Filler GP-Engine Oil;CCR DESARME
9D-6197;1;;1316;Clip;353-0196;Filler GP-Engine Oil;CCR DESARME
136-9066;1;;7405;Film-Information;460-7287;Film GP;CCR DESARME
1R-1808;3;;1306;Filter-Engine Oil;349-9380;Filter GP-Engine Oil;CCR DESARME
6V-5048;2;;1306;Seal-O-Ring;349-9380;Filter GP-Engine Oil;CCR DESARME
8C-3445;1;;1306;Cap-Dust;349-9380;Filter GP-Engine Oil;CCR DESARME
8C-3446;1;;1306;Valve-Sampling;349-9380;Filter GP-Engine Oil;CCR DESARME
2P-4304;2;;1306;Stud-Hollow;397-1179;Base AS-Oil Filter;CCR DESARME
0S-1591;3;;1261;Bolt;350-1328;Filter GP-Fuel;CCR DESARME
238-5080;4;;1261;Seal-O-Ring;350-1328;Filter GP-Fuel;CCR DESARME
238-5081;3;;1261;Seal-O-Ring;350-1328;Filter GP-Fuel;CCR DESARME
1R-0755;2;;1262;Filter-Fuel;344-5583;Base GP-Fuel Filter;CCR DESARME
8N-3653;2;;1262;Stud-Taperlock;344-5583;Base GP-Fuel Filter;CCR DESARME
214-7566;3;;1262;Seal-O-Ring;344-5583;Base GP-Fuel Filter;CCR DESARME
238-5080;3;;1262;Seal-O-Ring;344-5583;Base GP-Fuel Filter;CCR DESARME
214-7567;3;;1262;Seal-O-Ring;344-5583;Base GP-Fuel Filter;CCR TU&EL
275-1253;1;;1262;Switch GP-Pressure;344-5583;Base GP-Fuel Filter;CCR TU&EL
320-3060;1;;1408;Sensor GP-Pressure;325-8634;Sensor GP-Pressure;CCR TU&EL
228-7100;1;;1408;Seal-O-Ring;325-8634;Sensor GP-Pressure;CCR TU&EL
165-6170;6;;1326;Plug;347-4371;Gauge GP-Oil Level (Dipstick);CCR DESARME
118-5068;1;;1326;Seal-O-Ring;347-4371;Gauge GP-Oil Level (Dipstick);CCR DESARME
228-7090;1;;1326;Seal-O-Ring;347-4371;Gauge GP-Oil Level (Dipstick);CCR DESARME
448-7021;1;;1326;Spacer;347-4371;Gauge GP-Oil Level (Dipstick);CCR DESARME
4N-0848;1;;1204;Sleeve-Wear;245-9776;Gear GP-Rear;CCR DESARME
102-5861;2;;1204;Plate-Thrust;245-9776;Gear GP-Rear;CCR DESARME
224-9664;2;;1204;Bushing;245-9776;Gear GP-Rear;CCR DESARME
4N-0684;2;;1204;Dowel;245-9776;Gear GP-Rear;CCR DESARME
1B-8705;1;;1204;Key-Woodruff;245-9776;Gear GP-Rear;CCR DESARME
226-6052;1;;1204;Bushing;245-9776;Gear GP-Rear;CCR DESARME
229-1663;1;;1204;Plate-Thrust;245-9776;Gear GP-Rear;CCR DESARME
031-5085;6;;1204;Bolt-Locking;245-9776;Gear GP-Rear;CCR DESARME
117-8801;2;;1204;Seal-O-Ring;245-9776;Gear GP-Rear;CCR DESARME
5E-8771;2;;1204;Seal-O-Ring;245-9776;Gear GP-Rear;CCR DESARME
6V-3319;1;;1204;Seal-O-Ring;245-9776;Gear GP-Rear;CCR DESARME
225-1242;1;;1157;Gasket;245-9775;Housing GP-Flywheel;CCR DESARME
214-7567;1;;1157;Seal-O-Ring;245-9775;Housing GP-Flywheel;CCR DESARME
214-7566;2;;1157;Seal-O-Ring;245-9775;Housing GP-Flywheel;CCR DESARME
214-7568;2;;1157;Seal-O-Ring;245-9775;Housing GP-Flywheel;CCR DESARME
238-5080;2;;1157;Seal-O-Ring;245-9775;Housing GP-Flywheel;CCR DESARME
238-5082;2;;1157;Seal-O-Ring;245-9775;Housing GP-Flywheel;CCR DESARME
5P-5700;8;;1071;Seal-O-Ring;348-7879;Lines GP-Air;CCR DESARME
4N-0913;1;;1307;Screen-Strainer;270-7020;Lines GP-Engine Oil;CCR DESARME
4N-0914;1;;1307;Clip;270-7020;Lines GP-Engine Oil;CCR DESARME
3P-0650;1;;1307;Seal-O-Ring;270-7020;Lines GP-Engine Oil;CCR DESARME
5P-8068;1;;1307;Seal-O-Ring;270-7020;Lines GP-Engine Oil;CCR DESARME
4N-0865;1;;1307;Gasket;360-2377;Lines GP-Engine Oil Filter;CCR DESARME
9F-6304;2;;1307;Spring;360-2377;Lines GP-Engine Oil Filter;CCR DESARME
1P-1367;2;;1307;Plunger;360-2377;Lines GP-Engine Oil Filter;CCR DESARME
378-3068;1;;1307;Hose AS;360-2377;Lines GP-Engine Oil Filter;CCR DESARME
378-0575;1;;1307;Hose AS;360-2377;Lines GP-Engine Oil Filter;CCR DESARME
113-5304;3;;1307;Seal-O-Ring;360-2377;Lines GP-Engine Oil Filter;CCR DESARME
061-7540;2;;1307;Seal-O-Ring;360-2377;Lines GP-Engine Oil Filter;CCR DESARME
5M-2894;3;;1307;Washer-Hard;360-2377;Lines GP-Engine Oil Filter;CCR DESARME
5P-8068;1;;1307;Seal-O-Ring;360-2377;Lines GP-Engine Oil Filter;CCR DESARME
112-3540;2;;1307;Seal-O-Ring;360-2377;Lines GP-Engine Oil Filter;CCR DESARME
346-6393;1;;1307;Grommet;360-2377;Lines GP-Engine Oil Filter;CCR DESARME
228-7096;2;;1307;Seal-O-Ring;360-2377;Lines GP-Engine Oil Filter;CCR DESARME
214-7568;8;;1274;Seal-O-Ring;357-1292;Lines GP-Fuel;CCR DESARME
322-7615;1;;1274;Hose AS;357-1292;Lines GP-Fuel;CCR DESARME
375-6148;2;;1274;Hose AS;357-1292;Lines GP-Fuel;CCR DESARME
327-4448;2;;1274;Valve GP-Check;357-1292;Lines GP-Fuel;CCR DESARME
334-3801;1;;1274;Line-Fuel;357-1292;Lines GP-Fuel;CCR DESARME
238-5081;1;;1274;Seal-O-Ring;357-1292;Lines GP-Fuel;CCR DESARME
238-5080;1;;1274;Seal-O-Ring;357-1292;Lines GP-Fuel;CCR DESARME
353-7954;4;;1274;Grommet;357-1292;Lines GP-Fuel;CCR DESARME
4P-7581;1;;1274;Clip;357-1292;Lines GP-Fuel;CCR DESARME
108-1434;2;;1261;Grommet;353-5087;Lines GP-Fuel Filter;CCR DESARME
238-5081;7;;1261;Seal-O-Ring;353-5087;Lines GP-Fuel Filter;CCR DESARME
362-1752;1;;1261;Hose AS;353-5087;Lines GP-Fuel Filter;CCR DESARME
364-8686;1;;1261;Hose AS;353-5087;Lines GP-Fuel Filter;CCR DESARME
393-1439;1;;1261;Hose & Tube AS;353-5087;Lines GP-Fuel Filter;CCR DESARME
238-5080;3;;1261;Seal-O-Ring;353-5087;Lines GP-Fuel Filter;CCR DESARME
108-1434;4;;1261;Grommet;498-1757;Lines GP-Fuel Filter;CCR DESARME
185-4026;1;;1261;Valve GP-Check;498-1757;Lines GP-Fuel Filter;CCR DESARME
3K-0360;1;;1261;Seal-O-Ring;498-1757;Lines GP-Fuel Filter;CCR DESARME
6V-8398;1;;1261;Seal-O-Ring;498-1757;Lines GP-Fuel Filter;CCR DESARME
238-5081;5;;1261;Seal-O-Ring;498-1757;Lines GP-Fuel Filter;CCR DESARME
362-1752;1;;1261;Hose AS;498-1757;Lines GP-Fuel Filter;CCR DESARME
364-8686;1;;1261;Hose AS;498-1757;Lines GP-Fuel Filter;CCR DESARME
238-5080;4;;1261;Seal-O-Ring;498-1757;Lines GP-Fuel Filter;CCR DESARME
393-1439;1;;1261;Hose & Tube AS;498-1757;Lines GP-Fuel Filter;CCR DESARME
228-7093;1;;1261;Seal-O-Ring;498-1757;Lines GP-Fuel Filter;CCR DESARME
108-1434;2;;1261;Grommet;535-8062;Lines GP-Fuel Filter;CCR DESARME
185-4026;1;;1261;Valve GP-Check;535-8062;Lines GP-Fuel Filter;CCR DESARME
3K-0360;1;;1261;Seal-O-Ring;535-8062;Lines GP-Fuel Filter;CCR DESARME
6V-8398;1;;1261;Seal-O-Ring;535-8062;Lines GP-Fuel Filter;CCR DESARME
238-5081;5;;1261;Seal-O-Ring;535-8062;Lines GP-Fuel Filter;CCR DESARME
362-1752;1;;1261;Hose AS;535-8062;Lines GP-Fuel Filter;CCR DESARME
364-8686;1;;1261;Hose AS;535-8062;Lines GP-Fuel Filter;CCR DESARME
238-5080;2;;1261;Seal-O-Ring;535-8062;Lines GP-Fuel Filter;CCR DESARME
393-1439;1;;1261;Hose & Tube AS;535-8062;Lines GP-Fuel Filter;CCR DESARME
126-2702;2;;1052;Seal-Integral;357-9700;Lines GP-Turbocharger Oil;CCR DESARME
198-6068;2;;1052;Seal-Integral;357-9700;Lines GP-Turbocharger Oil;CCR DESARME
228-7091;2;;1052;Seal-O-Ring;357-9700;Lines GP-Turbocharger Oil;CCR DESARME
238-5081;2;;1052;Seal-O-Ring;357-9700;Lines GP-Turbocharger Oil;CCR DESARME
238-5082;1;;1052;Seal-O-Ring;357-9700;Lines GP-Turbocharger Oil;CCR DESARME
8T-1117;4;;1052;Clamp-Hose;357-9700;Lines GP-Turbocharger Oil;CCR DESARME
3D-2824;1;;1052;Seal-O-Ring;357-9700;Lines GP-Turbocharger Oil;CCR DESARME
251-6775;2;;1052;Hose;357-9700;Lines GP-Turbocharger Oil;CCR DESARME
343-8888;2;;1380;Gasket;348-1116;Lines GP-Water;CCR DESARME
4N-1946;1;;1380;Gasket;348-1116;Lines GP-Water;CCR DESARME
4N-2199;2;;1380;Gasket;348-1116;Lines GP-Water;CCR DESARME
4N-2380;1;;1380;Spacer-Special;348-1116;Lines GP-Water;CCR DESARME
4N-3841;1;;1380;Gasket;348-1116;Lines GP-Water;CCR DESARME
0R-5513;1;;1380;Core AS-Oclr;348-1116;Lines GP-Water;CCR DESARME
157-0670;1;;1380;Cap-Dust;348-1116;Lines GP-Water;CCR DESARME
200-6410;1;;1380;Seal-O-Ring;348-1116;Lines GP-Water;CCR DESARME
109-0074;1;;1380;Seal-O-Ring;348-1116;Lines GP-Water;CCR DESARME
109-0075;1;;1380;Seal-O-Ring;348-1116;Lines GP-Water;CCR DESARME
109-0077;2;;1380;Seal-O-Ring;348-1116;Lines GP-Water;CCR DESARME
154-9023;1;;1380;Valve-Sampling;348-1116;Lines GP-Water;CCR DESARME
6V-5063;5;;1380;Seal-O-Ring;348-1116;Lines GP-Water;CCR DESARME
6V-5064;2;;1380;Seal-O-Ring;348-1116;Lines GP-Water;CCR DESARME
6V-9027;4;;1380;Seal-O-Ring;348-1116;Lines GP-Water;CCR DESARME
7C-0307;1;;1380;Gasket;348-1116;Lines GP-Water;CCR DESARME
3B-0622;1;;1380;Plug-Cup;379-0079;Lines GP-Water;CCR DESARME
3S-9643;2;;1380;Seal-Lip Type;379-0079;Lines GP-Water;CCR DESARME
111-4374;1;;1380;Valve AS;379-0079;Lines GP-Water;CCR DESARME
279-3397;1;;1380;Seal-O-Ring;379-0079;Lines GP-Water;CCR DESARME
248-5513;2;;1380;Regulator-Water Temperature;379-0079;Lines GP-Water;CCR DESARME
107-5769;2;;1380;Seal-O-Ring;379-0079;Lines GP-Water;CCR DESARME
109-0075;1;;1380;Seal-O-Ring;379-0079;Lines GP-Water;CCR DESARME
109-0076;3;;1380;Seal-O-Ring;379-0079;Lines GP-Water;CCR DESARME
231-4708;4;;1380;Seal-O-Ring;379-0079;Lines GP-Water;CCR DESARME
238-5080;1;;1380;Seal-O-Ring;379-0079;Lines GP-Water;CCR DESARME
6V-9027;1;;1380;Seal-O-Ring;379-0079;Lines GP-Water;CCR DESARME
8T-1703;3;;1380;Seal-O-Ring;379-0079;Lines GP-Water;CCR DESARME
8N-0879;8;;1059;Clamp;348-2768;Manifold GP-Exhaust;CCR DESARME
239-1388;12;;1059;Gasket;348-2768;Manifold GP-Exhaust;CCR DESARME
243-3565;8;;1059;Seal-O-Ring;348-2768;Manifold GP-Exhaust;CCR DESARME
243-3566;4;;1059;Bellows AS;348-2768;Manifold GP-Exhaust;CCR DESARME
393-5115;4;;1059;Stud-Taperlock;348-2768;Manifold GP-Exhaust;CCR DESARME
2N-2766;24;;1059;Locknut;348-2768;Manifold GP-Exhaust;CCR DESARME
5M-2894;24;;1059;Washer-Hard;348-2768;Manifold GP-Exhaust;CCR DESARME
226-5613;2;;1058;Gasket;347-9437;Manifold GP-Inlet;CCR DESARME
5D-5958;2;;1058;Seal-O-Ring;347-9437;Manifold GP-Inlet;CCR DESARME
333-1207;1;;1405;Idler AS;347-7111;Mounting GP-Alternator & Compr;CCR DESARME
347-7092;1;;1405;Tensioner-Belt;347-7111;Mounting GP-Alternator & Compr;CCR DESARME
353-1648;1;;1302;Gasket-Oil Pan;348-3584;Pan GP-Oil;CCR DESARME
238-5084;3;;1302;Seal-O-Ring;348-3584;Pan GP-Oil;CCR DESARME
379-5053;1;;1302;Seal-O-Ring;348-3584;Pan GP-Oil;CCR DESARME
165-6170;2;;1201;Plug;360-3022;Plug GP-Cylinder Block;CCR DESARME
214-7568;3;;1201;Seal-O-Ring;360-3022;Plug GP-Cylinder Block;CCR DESARME
214-7566;3;;1201;Seal-O-Ring;360-3022;Plug GP-Cylinder Block;CCR DESARME
238-5081;2;;1201;Seal-O-Ring;360-3022;Plug GP-Cylinder Block;CCR DESARME
20R-0967;1;;1256;Pump GP-F Xfr;331-7465;Pump GP-Fuel Transfer;CCR DESARME
8C-3089;1;;1256;Seal-O-Ring;331-7465;Pump GP-Fuel Transfer;CCR DESARME
9X-7371;1;;1361;Seal-O-Ring;348-4037;Pump GP-Water;CCR BBA
108-7930;1;;1361;Bearing AS-Roller;355-7389;Pump GP-Water;CCR BBA
111-2721;1;;1361;Plug-Felt;355-7389;Pump GP-Water;CCR BBA
153-1256;1;;1361;Seal-Lip Type;355-7389;Pump GP-Water;CCR BBA
203-3831;1;;1361;Plug-Cup;355-7389;Pump GP-Water;CCR BBA
336-2212;1;;1361;Seal AS-Water Pump;355-7389;Pump GP-Water;CCR BBA
4M-1336;1;;1361;Ferrule;355-7389;Pump GP-Water;CCR BBA
7K-1181;22;;1718;Strap-Cable;362-6073;Sensor GP-Engine;CCR TU&EL
163-1203;1;;1718;Harness AS-Sensor;362-6073;Sensor GP-Engine;CCR TU&EL
178-1781;2;;1718;Clip;362-6073;Sensor GP-Engine;CCR TU&EL
285-5105;3;;1718;Sensor GP-Liquid Level;362-6073;Sensor GP-Engine;CCR TU&EL
343-6890;2;;1718;Sensor GP-Temperature;362-6073;Sensor GP-Engine;CCR TU&EL
132-5789;4;;1718;Clip;362-6073;Sensor GP-Engine;CCR TU&EL
213-9242;1;;1718;Seal-O-Ring;362-6073;Sensor GP-Engine;CCR TU&EL
277-1873;1;;1718;Clip;362-6073;Sensor GP-Engine;CCR TU&EL
4P-7429;2;;1718;Clip;362-6073;Sensor GP-Engine;CCR TU&EL
4P-7581;2;;1718;Clip;362-6073;Sensor GP-Engine;CCR TU&EL
6V-4589;3;;1718;Seal-O-Ring;362-6073;Sensor GP-Engine;CCR TU&EL
6N-9533;4;;1067;Shield AS-Heat;269-4755;Shield GP-Heat;CCR TU&EL
1S-9169;16;;1067;Bolt-High Temperature;269-4755;Shield GP-Heat;CCR TU&EL
357-1752;2;;1052;Gasket-Turbocharger;348-2749;Turbocharger GP;CCR TU&EL
284-0753;2;;1052;Washer;348-2749;Turbocharger GP;CCR TU&EL
2N-2765;2;;1052;Bolt-High Temperature;348-2749;Turbocharger GP;CCR TU&EL
2N-2766;8;;1052;Locknut;348-2749;Turbocharger GP;CCR TU&EL
5P-7128;2;;1052;Bolt-High Temperature;348-2749;Turbocharger GP;CCR TU&EL
7K-1181;2;;1408;Strap-Cable;346-9696;Wiring GP-Electronic Control;CCR TU&EL
206-1345;1;;1408;Strap-Cable;346-9696;Wiring GP-Electronic Control;CCR TU&EL
373-0424;1;;1408;Harness AS-Sensor;346-9696;Wiring GP-Electronic Control;CCR TU&EL
0S-1594;2;;1408;Bolt;346-9696;Wiring GP-Electronic Control;CCR TU&EL
132-5789;1;;1408;Clip;346-9696;Wiring GP-Electronic Control;CCR TU&EL
4P-7581;1;;1408;Clip;346-9696;Wiring GP-Electronic Control;CCR TU&EL
5M-2894;8;;1408;Washer-Hard;346-9696;Wiring GP-Electronic Control;CCR TU&EL
3S-2093;6;;1408;Strap-Cable;359-4953;Wiring GP-Electronic Control;CCR TU&EL
7K-1181;36;;1408;Strap-Cable;359-4953;Wiring GP-Electronic Control;CCR TU&EL
206-1345;10;;1408;Strap-Cable;359-4953;Wiring GP-Electronic Control;CCR TU&EL
316-9351;1;;1408;Mounting-Cable Tie;359-4953;Wiring GP-Electronic Control;CCR TU&EL
370-3748;1;;1408;Harness AS-Engine;359-4953;Wiring GP-Electronic Control;CCR TU&EL
132-5789;10;;1408;Clip;359-4953;Wiring GP-Electronic Control;CCR TU&EL
352-3968;1;;1408;Clip;359-4953;Wiring GP-Electronic Control;CCR TU&EL
352-3969;1;;1408;Clip;359-4953;Wiring GP-Electronic Control;CCR TU&EL
4P-7429;1;;1408;Clip;359-4953;Wiring GP-Electronic Control;CCR TU&EL
4P-7581;2;;1408;Clip;359-4953;Wiring GP-Electronic Control;CCR TU&EL
4P-8134;1;;1408;Clip;359-4953;Wiring GP-Electronic Control;CCR TU&EL
5M-2894;21;;1408;Washer-Hard;359-4953;Wiring GP-Electronic Control;CCR TU&EL
