Serial Number or Prefix;Product;Order ID;Work Order;Segment;Operation;Additional Notes;
0;;r120ce7PZ;;;;;
;;;;;;;
Part No.;Qty;Type;SMCS;Part Name;Group No.;Group Name;Note
8T-1919;4;;1380;SEAL-O-RING;156-9815;LINES GP-WATER -AFTERCOOLER;CCR EN&CA
2N-0931;2;;1380;GASKET;156-9840;LINES GP-WATER -BYPASS;CCR DESAR
4W-3100;2;;1380;GASKET;156-9840;LINES GP-WATER -BYPASS;CCR DESAR
137-8173;2;;1380;SHIM (10-MM THK);156-9840;LINES GP-WATER -BYPASS;CCR DESAR
144-0367;8;;1380;CLAMP-HOSE;156-9840;LINES GP-WATER -BYPASS;CCR DESAR
6V-6809;2;;1380;SEAL-O-RING;156-9840;LINES GP-WATER -BYPASS;CCR DESAR
5M-2894;4;;1380;WASHER-HARD (10.2X18.5X2.5-MM THK);156-9840;LINES GP-WATER -BYPASS;CCR DESAR
5P-8245;3;;1380;WASHER-HARD (13.5X25.5X3-MM THK);156-9840;LINES GP-WATER -BYPASS;CCR DESAR
9L-9132;3;;1380;WASHER-HARD (10.2X25.5X2.5-MM THK);156-9840;LINES GP-WATER -BYPASS;CCR DESAR
5P-1265;1;;1380;HOSE (12-CM EACH);156-9840;LINES GP-WATER -BYPASS;CCR DESAR
7N-4945;1;;1380;GASKET;445-8613;LINES GP-WATER -LOWER;CCR EN&CA
8N-8089;1;;1380;GASKET;445-8613;LINES GP-WATER -LOWER;CCR EN&CA
4N-1320;1;;1380;GASKET (ADAPTER);445-8613;LINES GP-WATER -LOWER;CCR EN&CA
6V-5066;2;;1380;SEAL-O-RING;445-8613;LINES GP-WATER -LOWER;CCR EN&CA
6V-6609;1;;1380;SEAL-O-RING;445-8613;LINES GP-WATER -LOWER;CCR EN&CA
4P-0707;2;;1380;CLAMP AS;451-1223;LINES GP-WATER -TURBOCHARGER;CCR TU&EL
307-8373;1;;1380;GROMMET;451-1223;LINES GP-WATER -TURBOCHARGER;CCR TU&EL
341-9211;8;;1380;GASKET;451-1223;LINES GP-WATER -TURBOCHARGER;CCR TU&EL
0L-1143;1;;1380;BOLT (3/8-16X2.5-IN);451-1223;LINES GP-WATER -TURBOCHARGER;CCR TU&EL
3E-4352;2;;1380;WASHER-HARD (8.8X20.5X2.5-MM THK);451-1223;LINES GP-WATER -TURBOCHARGER;CCR TU&EL
6V-6609;6;;1380;SEAL-O-RING;451-1223;LINES GP-WATER -TURBOCHARGER;CCR TU&EL
7F-2050;2;;1380;LOCKNUT (3/4-16-THD);451-1223;LINES GP-WATER -TURBOCHARGER;CCR TU&EL
6V-9027;1;;1380;SEAL-O-RING;172-0199;LINES GP-WATER -UPPER;CCR EN. CLT
6V-9769;8;;1380;SEAL-O-RING;172-0199;LINES GP-WATER -UPPER;CCR EN. CLT
7N-3368;1;;1380;GASKET;172-0199;LINES GP-WATER -UPPER;CCR EN. CLT
243-2288;2;;1380;GASKET;172-0199;LINES GP-WATER -UPPER;CCR EN. CLT
127-2176;8;;1380;SEAL-INTEGRAL;172-0199;LINES GP-WATER -UPPER;CCR EN. CLT
241-5928;8;;1380;GASKET;172-0199;LINES GP-WATER -UPPER;CCR EN. CLT
122-8856;2;;1380;GASKET;172-0199;LINES GP-WATER -UPPER;CCR EN. CLT
127-8269;2;;1059;SEAL-EXHAUST;381-4960;MANIFOLD GP-EXHAUST -INTERMEDIATE;CCR EN. CLT
203-2143;4;;1059;SLEEVE (EXHAUST MANIFOLD);381-4960;MANIFOLD GP-EXHAUST -INTERMEDIATE;CCR EN. CLT
320-8974;2;;1059;GASKET-EXHAUST MANIFOLD;381-4960;MANIFOLD GP-EXHAUST -INTERMEDIATE;CCR EN. CLT
2N-2766;8;;1059;LOCKNUT (3/8-16-THD);381-4960;MANIFOLD GP-EXHAUST -INTERMEDIATE;CCR EN. CLT
5M-2894;8;;1059;WASHER-HARD (10.2X18.5X2.5-MM THK);381-4960;MANIFOLD GP-EXHAUST -INTERMEDIATE;CCR EN. CLT
5P-3345;8;;1059;BOLT (3/8-16X3-IN);381-4960;MANIFOLD GP-EXHAUST -INTERMEDIATE;CCR EN. CLT
5P-3875;8;;1059;BOLT (3/8-16X2.75-IN);381-4960;MANIFOLD GP-EXHAUST -INTERMEDIATE;CCR EN. CLT
320-8974;2;;1059;GASKET-EXHAUST MANIFOLD;398-8031;MANIFOLD GP-EXHAUST -INTERMEDIATE;CCR EN. CLT
5P-3875;8;;1059;BOLT (3/8-16X2.75-IN);398-8031;MANIFOLD GP-EXHAUST -INTERMEDIATE;CCR EN. CLT
2K-7471;1;;1405;LOCKNUT (1-14-THD);184-3239;MOUNTING GP-ALTERNATOR;CCR DISTRI
294-0110;1;;1405;BELT-SERPENTINE (ALTERNATOR);184-3239;MOUNTING GP-ALTERNATOR;CCR DISTRI
2W-0752;1;;5953;GASKET;472-7071;MOUNTING GP-SENSOR;CCR DESAR
2M-9780;1;;1302;SEAL-O-RING;7E-6103;PAN GP-OIL -ENGINE;CCR EN&CA
6I-0723;1;;1302;PLUG-OIL DRAIN (ENGINE OIL PAN);7E-6103;PAN GP-OIL -ENGINE;CCR EN&CA
7E-2631;1;;1302;GASKET-OIL PAN (ENGINE OIL);7E-6103;PAN GP-OIL -ENGINE;CCR EN&CA
7N-5395;1;;1302;SCREEN AS (ENGINE OIL PAN);7E-6103;PAN GP-OIL -ENGINE;CCR EN&CA
132-6260;2;;1302;SEAL-INTEGRAL;7E-6103;PAN GP-OIL -ENGINE;CCR EN&CA
0S-1591;7;;1302;BOLT (3/8-16X1.5-IN);7E-6103;PAN GP-OIL -ENGINE;CCR EN&CA
3D-2824;1;;1302;SEAL-O-RING;7E-6103;PAN GP-OIL -ENGINE;CCR EN&CA
4F-3765;1;;1302;GASKET-SHAFT;7E-6103;PAN GP-OIL -ENGINE;CCR EN&CA
5P-8068;1;;1302;SEAL-O-RING;7E-6103;PAN GP-OIL -ENGINE;CCR EN&CA
6F-7062;1;;1302;WASHER (12.7X19.05X1.83-MM THK);7E-6103;PAN GP-OIL -ENGINE;CCR EN&CA
6V-0973;1;;1302;SEAL-O-RING;7E-6103;PAN GP-OIL -ENGINE;CCR EN&CA
6V-5101;1;;1302;SEAL-O-RING;7E-6103;PAN GP-OIL -ENGINE;CCR EN&CA
6V-5167;1;;1302;SEAL-O-RING;7E-6103;PAN GP-OIL -ENGINE;CCR EN&CA
7M-8485;4;;1302;SEAL-O-RING;7E-6103;PAN GP-OIL -ENGINE;CCR EN&CA
7X-4810;1;;1302;SEAL-O-RING;7E-6103;PAN GP-OIL -ENGINE;CCR EN&CA
3B-4510;2;;7500;LOCKWASHER;420-4540;SHIPPING GP;CCR DESAR
214-7568;1;;1201;SEAL-O-RING;433-5835;PLUG GP-CYLINDER BLOCK;CCR BLK
214-7568;1;;1201;SEAL-O-RING;433-5828;PLUG GP-CYLINDER BLOCK;CCR BLK
214-7568;1;;1201;SEAL-O-RING;433-5834;PLUG GP-CYLINDER BLOCK;CCR BLK
5F-9657;2;;1201;SEAL-O-RING;462-2134;PLUG GP-CYLINDER BLOCK;CCR BLK
214-7568;1;;1201;SEAL-O-RING;525-1819;PLUG GP-CYLINDER BLOCK;CCR BLK
5F-9657;2;;1201;SEAL-O-RING;525-1819;PLUG GP-CYLINDER BLOCK;CCR BLK
6V-3348;8;;1201;SEAL-O-RING;525-1819;PLUG GP-CYLINDER BLOCK;CCR BLK
3P-6061;1;;1371;GASKET;156-9850;PUMP GP-AUXILIARY WATER;CCR BBA
2M-4453;1;;1371;SEAL-O-RING;156-9850;PUMP GP-AUXILIARY WATER;CCR BBA
4F-7387;1;;1371;SEAL-O-RING;156-9850;PUMP GP-AUXILIARY WATER;CCR BBA
5F-3106;1;;1371;SEAL-O-RING;156-9850;PUMP GP-AUXILIARY WATER;CCR BBA
298-6387;1;;1304;SEAL-O-RING;378-8446;PUMP GP-ENGINE OIL -2-SECTION GEAR;CCR BBA
9Y-8389;1;;1258;GASKET;448-0417;PUMP GP-FUEL PRIMING;CCR EN&CA
183-2823;1;;1258;PUMP AS-FUEL PRIMING;448-0417;PUMP GP-FUEL PRIMING;CCR EN&CA
377-0775;1;;1258;SEAL-O-RING;448-0417;PUMP GP-FUEL PRIMING;CCR EN&CA
229-3218;2;;1258;VALVE AS (FUEL PRIMING PUMP);448-0417;PUMP GP-FUEL PRIMING;CCR EN&CA
8T-4205;1;;1258;WASHER-HARD (7.2X14.5X2-MM THK);448-0417;PUMP GP-FUEL PRIMING;CCR EN&CA
8T-4224;1;;1258;WASHER-HARD (8.8X16X2-MM THK);448-0417;PUMP GP-FUEL PRIMING;CCR EN&CA
1H-9696;1;;1256;SEAL-O-RING;377-5900;PUMP GP-FUEL TRANSFER -1-SECTION GEAR;CCR BBA
4P-4917;1;;1312;SCREEN-SCAVENGE (PERFORATIONS);394-2316;PUMP GP-SCAVENGE;CCR BBA
4P-5500;1;;1312;SCREEN-SCAVENGE (MESH);394-2316;PUMP GP-SCAVENGE;CCR BBA
237-7623;2;;1312;SEAL-O-RING;394-2316;PUMP GP-SCAVENGE;CCR BBA
3H-2750;4;;1312;BOLT (3/8-16X1.625-IN);394-2316;PUMP GP-SCAVENGE;CCR BBA
5J-4715;4;;1312;WASHER (10.3X20.6X4.2-MM THK);394-2316;PUMP GP-SCAVENGE;CCR BBA
9M-2151;3;;1361;STUD-TAPERLOCK (3/8-16X1.378-IN);169-4691;PUMP GP-WATER;CCR BBA
149-5462;1;;1361;SEAL-O-RING;169-4691;PUMP GP-WATER;CCR BBA
5H-6734;1;;1361;SEAL-O-RING;169-4691;PUMP GP-WATER;CCR BBA
3E-4352;11;;1067;WASHER-HARD (8.8X20.5X2.5-MM THK);6I-1792;SHIELD GP-FUEL LINES;CCR EN. CLT
129-9541;1;;1067;SHIELD AS-MANIFOLD (REAR, LH);133-5951;SHIELD GP-MANIFOLD;CCR EN. CLT
133-5952;1;;1067;STRAP AS;133-5951;SHIELD GP-MANIFOLD;CCR EN. CLT
133-5953;1;;1067;SHIELD AS-MANIFOLD (REAR, RH);133-5951;SHIELD GP-MANIFOLD;CCR EN. CLT
133-5954;1;;1067;STRAP AS;133-5951;SHIELD GP-MANIFOLD;CCR EN. CLT
144-5692;8;;1221;GASKET-PLATE;445-8603;SPACER GP-BLOCK -CYLINDER HEAD;CCR EN. CLT
362-8264;8;;1221;GASKET-CYLINDER HEAD;445-8603;SPACER GP-BLOCK -CYLINDER HEAD;CCR EN. CLT
420-0652;32;;1221;SEAL AS-WATER;445-8603;SPACER GP-BLOCK -CYLINDER HEAD;CCR EN. CLT
420-0653;32;;1221;SEAL AS-WATER;445-8603;SPACER GP-BLOCK -CYLINDER HEAD;CCR EN. CLT
5P-0840;16;;1221;SEAL-O-RING;445-8603;SPACER GP-BLOCK -CYLINDER HEAD;CCR EN. CLT
9X-7438;1;;1153;MOUNT AS;382-6483;TRUNNION GP-ENGINE;CCR DISTRI
2N-2765;8;;1052;BOLT-HIGH TEMPERATURE (3/8-16X1.75-IN);280-3549;TURBOCHARGER GP;CCR TU&EL
6L-3005;2;;1052;CLAMP-BAND;280-3549;TURBOCHARGER GP;CCR TU&EL
121-5736;2;;1052;GASKET (TURBOCHARGER);280-3549;TURBOCHARGER GP;CCR TU&EL
2N-2766;8;;1052;LOCKNUT (3/8-16-THD);280-3549;TURBOCHARGER GP;CCR TU&EL
3J-9196;16;;1123;NUT-JAM (1/2-20-THD);370-9889;VALVE MECHANISM GP;CCR EN. CLT
7N-4782;16;;1123;SPRING-LIFTER GUIDE;370-9889;VALVE MECHANISM GP;CCR EN. CLT
9F-7707;24;;1123;RING-RETAINING;370-9889;VALVE MECHANISM GP;CCR EN. CLT
317-1121;8;;1123;NUT-JAM (5/8-18-THD);370-9889;VALVE MECHANISM GP;CCR EN. CLT
9X-0352;8;;1123;RECEPTACLE AS-CONNECTOR (2-PIN);370-9889;VALVE MECHANISM GP;CCR EN. CLT
100-3877;8;;1123;RETAINER-SPRING;370-9889;VALVE MECHANISM GP;CCR EN. CLT
100-3878;8;;1123;SPRING-INJECTOR;370-9889;VALVE MECHANISM GP;CCR EN. CLT
132-6469;8;;1123;HARNESS AS-WIRING (VALVE MECHANISM);370-9889;VALVE MECHANISM GP;CCR EN. CLT
154-6389;24;;1123;BUTTON;370-9889;VALVE MECHANISM GP;CCR EN. CLT
358-0768;16;;1123;SCREW-ADJUSTING (1/2-20X2.42-IN);370-9889;VALVE MECHANISM GP;CCR EN. CLT
380-4843;8;;1123;SCREW-ADJUSTING (5/8-18X2.375-IN);370-9889;VALVE MECHANISM GP;CCR EN. CLT
230-2620;24;;1123;BUSHING;370-9889;VALVE MECHANISM GP;CCR EN. CLT
155-4094;8;;1123;PIN-SPRING;370-9889;VALVE MECHANISM GP;CCR EN. CLT
240-7032;8;;1123;SEAL;370-9889;VALVE MECHANISM GP;CCR EN. CLT
334-1626;16;;1123;BOLT (3/8-16X2-IN);370-9889;VALVE MECHANISM GP;CCR EN. CLT
5P-7530;8;;1123;SEAL-O-RING;370-9889;VALVE MECHANISM GP;CCR EN. CLT
6V-6228;24;;1120;SEAL-O-RING;247-8341;BASE GP-VALVE COVER;CCR M&B
120-4339;8;;1120;WASHER-SPRING;247-8341;BASE GP-VALVE COVER;CCR M&B
9X-6772;72;;1408;STRAP-CABLE;247-3807;WIRING GP-ENGINE;CCR TU&EL
4P-8134;23;;1408;CLIP (LADDER);247-3807;WIRING GP-ENGINE;CCR TU&EL
4P-7428;3;;1408;CLIP (LADDER);247-3807;WIRING GP-ENGINE;CCR TU&EL
0L-1143;4;;1408;BOLT (3/8-16X2.5-IN);247-3807;WIRING GP-ENGINE;CCR TU&EL
6V-5048;13;;1408;SEAL-O-RING;247-3807;WIRING GP-ENGINE;CCR TU&EL
194-6724;1;;1408;SENSOR GP-PRESSURE (TURBOCHARGER OUTLET);247-3807;WIRING GP-ENGINE;CCR TU&EL
161-9926;4;;1408;SENSOR GP-PRESSURE (TURBOCHARGER INLET, RH);247-3807;WIRING GP-ENGINE;CCR TU&EL
170-1127;1;;1408;HOSE AS;247-3807;WIRING GP-ENGINE;CCR TU&EL
171-8708;1;;1408;SWITCH GP-FLOW (COOLANT);247-3807;WIRING GP-ENGINE;CCR TU&EL
9M-1974;2;;1408;WASHER-HARD (8.8X16X2-MM THK);247-3807;WIRING GP-ENGINE;CCR TU&EL
4N-3841;1;;1408;GASKET;247-3807;WIRING GP-ENGINE;CCR TU&EL
5P-8245;4;;1408;WASHER-HARD (13.5X25.5X3-MM THK);247-3807;WIRING GP-ENGINE;CCR TU&EL
194-6725;1;;1408;SENSOR GP-PRESSURE (FILTERED OIL);247-3807;WIRING GP-ENGINE;CCR TU&EL
163-7882;2;;1408;SENSOR GP-EXHAUST TEMPERATURE (TURBOCHARGER INLET, LH);247-3807;WIRING GP-ENGINE;CCR TU&EL
255-2282;1;;1408;SWITCH AS-PRESSURE (FUEL FILTER, DIFFERENTIAL);247-3807;WIRING GP-ENGINE;CCR TU&EL
2M-9780;1;;1408;SEAL-O-RING;247-3807;WIRING GP-ENGINE;CCR TU&EL
7J-9108;1;;1408;SEAL-O-RING;247-3807;WIRING GP-ENGINE;CCR TU&EL
4P-7581;6;;1408;CLIP (LADDER);247-3807;WIRING GP-ENGINE;CCR TU&EL
4B-4281;1;;1408;WASHER (16.8X33X2.5-MM THK);247-3807;WIRING GP-ENGINE;CCR TU&EL
318-1181;1;;1408;SENSOR GP-SPEED (MAGNETIC)(TIMING CALIBRATION);247-3807;WIRING GP-ENGINE;CCR TU&EL
121-2844;1;;1408;HARNESS AS-WIRING (CRANK WITHOUT INJECT);247-3807;WIRING GP-ENGINE;CCR TU&EL
8T-8737;5;;1408;PLUG-SEAL;247-3807;WIRING GP-ENGINE;CCR TU&EL
273-5041;1;;1408;SENSOR GP-SPEED (ENGINE TIMING);247-3807;WIRING GP-ENGINE;CCR TU&EL
3K-0360;2;;1408;SEAL-O-RING;247-3807;WIRING GP-ENGINE;CCR TU&EL
102-2240;2;;1408;SENSOR GP-TEMPERATURE (3-PIN)(AFTERCOOLER COOLANT);247-3807;WIRING GP-ENGINE;CCR TU&EL
7E-6016;1;;1408;GASKET;247-3807;WIRING GP-ENGINE;CCR TU&EL
156-9841;1;;1408;HARNESS AS-WIRING (ENGINE);247-3807;WIRING GP-ENGINE;CCR TU&EL
107-8618;1;;1408;SENSOR GP-TEMPERATURE (INLET AIR);247-3807;WIRING GP-ENGINE;CCR TU&EL
3K-6905;1;;1408;VALVE-BREATHER (ATMOSPHERIC AIR);247-3807;WIRING GP-ENGINE;CCR TU&EL
164-0241;2;;1408;SLEEVE;247-3807;WIRING GP-ENGINE;CCR TU&EL
6V-6609;1;;1408;SEAL-O-RING;247-3807;WIRING GP-ENGINE;CCR TU&EL
5P-9085;1;;1408;CLIP (LOOP);247-3807;WIRING GP-ENGINE;CCR TU&EL
204-8000;16;;1408;MOUNTING-CABLE TIE;247-3807;WIRING GP-ENGINE;CCR TU&EL
230-7732;2;;1408;MOUNTING-CABLE TIE;247-3807;WIRING GP-ENGINE;CCR TU&EL
204-2281;22;;1408;STRAP-CABLE;247-3807;WIRING GP-ENGINE;CCR TU&EL
5P-8112;2;;1408;GROMMET;247-3807;WIRING GP-ENGINE;CCR TU&EL
3E-4352;2;;1408;WASHER-HARD (8.8X20.5X2.5-MM THK);247-3807;WIRING GP-ENGINE;CCR TU&EL
132-5789;1;;1408;CLIP (LADDER);247-3807;WIRING GP-ENGINE;CCR TU&EL
8T-4896;2;;1408;WASHER-HARD (10.2X18.5X2.5-MM THK);247-3807;WIRING GP-ENGINE;CCR TU&EL
4P-7429;1;;1408;CLIP;247-3807;WIRING GP-ENGINE;CCR TU&EL
118-1655;8;;1218;BUSHING (CONNECTING ROD);457-5437;CONNECTING ROD GP;CCR P&B
355-8508;8;;1218;BEARING-CONNECTING ROD;457-5437;CONNECTING ROD GP;CCR P&B
7C-6209;2;;1202;PLATE-THRUST;463-5340;CRANKSHAFT GP;CCR BLK
355-8662;5;;1202;BEARING AS-MAIN (STANDARD);463-5340;CRANKSHAFT GP;CCR BLK
101-1198;10;;1201;BEARING-CAMSHAFT;383-7229;CYLINDER BLOCK GP;CCR BLK
214-7568;2;;1201;SEAL-O-RING;383-7229;CYLINDER BLOCK GP;CCR BLK
5F-9657;4;;1201;SEAL-O-RING;383-7229;CYLINDER BLOCK GP;CCR BLK
6V-3348;8;;1201;SEAL-O-RING;383-7229;CYLINDER BLOCK GP;CCR BLK
7X-4805;3;;1201;SEAL-O-RING;383-7229;CYLINDER BLOCK GP;CCR BLK
352-6061;8;;1201;SEAL-LINER;350-1409;CYLINDER BLOCK GP;CCR BLK
7N-2046;24;;1201;SEAL-O-RING;350-1409;CYLINDER BLOCK GP;CCR BLK
8T-2929;2;;1201;SEAL-O-RING;525-1804;CYLINDER BLOCK AS;CCR BLK
7X-7925;20;;1201;BOLT (7/8-14X11-IN);525-1804;CYLINDER BLOCK AS;CCR BLK
8T-2928;2;;1201;SEAL-O-RING;525-1804;CYLINDER BLOCK AS;CCR BLK
436-1478;1;;1160;SEAL-CRANKSHAFT (CW ROTATION);184-2444;SEAL GP-CRANKSHAFT;CCR BLK
436-1479;1;;1160;SEAL-CRANKSHAFT (CCW ROTATION);184-2444;SEAL GP-CRANKSHAFT;CCR BLK
7F-8698;8;;1290;BOLT (7/16-14X3.5-IN);376-0510;PUMP GP-FUEL INJECTION;CCR EN. CLT
20R-0849;8;;1290;INJECTOR GP-FUEL;376-0510;PUMP GP-FUEL INJECTION;CCR EN. CLT
9M-2151;20;;1054;STUD-TAPERLOCK (3/8-16X1.378-IN);217-7086;AIR CLEANER GP;CCR EN. CLT
217-7087;2;;1054;HOSE;217-7086;AIR CLEANER GP;CCR EN. CLT
230-0941;2;;1054;SEAL-INTEGRAL;217-7086;AIR CLEANER GP;CCR EN. CLT
7M-1674;2;;1054;SCREEN-AIR CLEANER INLET;217-7086;AIR CLEANER GP;CCR EN. CLT
233-8350;8;;1054;CLAMP (T-BOLT);217-7086;AIR CLEANER GP;CCR EN. CLT
2K-4973;20;;1054;LOCKNUT (3/8-16-THD);217-7086;AIR CLEANER GP;CCR EN. CLT
106-3973;2;;1054;FILTER ELEMENT AS-AIR (SECONDARY);228-0692;AIR CLEANER GP;CCR EN. CLT
132-7168;2;;1054;FILTER ELEMENT AS-AIR (PRIMARY)(ULTRA HIGH EFFICIENCY);228-0692;AIR CLEANER GP;CCR EN. CLT
7X-2634;2;;1054;SEAL (128-CM);228-0692;AIR CLEANER GP;CCR EN. CLT
