Serial Number or Prefix;Product;Order ID;Work Order;Segment;Operation;Additional Notes;
0;;CCR LAJ;20R7015;;;;
;;;;;;;
Part No.;Qty;Type;SMCS;Part Name;Group No.;Group Name;Note
504-9106;1;;1408;Bracket;579-9619;;CCR TU&EL M0119487
508-1860;1;;1408;Plate AS;579-9619;;CCR TU&EL M0119487
521-6256;1;;1408;Bracket AS;579-9619;;CCR TU&EL M0119487
521-6267;1;;1408;Bracket AS;579-9619;;CCR TU&EL M0119487
526-4906;1;;1408;Plate AS;579-9619;;CCR TU&EL M0119487
526-4907;1;;1408;Bracket AS;579-9619;;CCR TU&EL M0119487
5P-7470;2;;1408;Clip;579-9619;;CCR TU&EL M0119487
5P-7471;2;;1408;Clip;579-9619;;CCR TU&EL M0119487
6I-1418;4;;1408;Spacer;579-9619;;CCR TU&EL M0119487
6V-3823;2;;1408;Bolt;579-9619;;CCR TU&EL M0119487
6V-5844;2;;1408;Bolt;579-9619;;CCR TU&EL M0119487
8T-4136;3;;1408;Bolt;579-9619;;CCR TU&EL M0119487
8T-4137;1;;1408;Bolt;579-9619;;CCR TU&EL M0119487
8T-4139;1;;1408;Bolt;579-9619;;CCR TU&EL M0119487
8T-4195;8;;1408;Bolt;579-9619;;CCR TU&EL M0119487
8T-4224;6;;1408;Washer-Hard;579-9619;;CCR TU&EL M0119487
8T-4956;1;;1408;Bolt;579-9619;;CCR TU&EL M0119487
8T-6912;2;;1408;Bolt;579-9619;;CCR TU&EL M0119487
9L-1566;2;;1408;Support;579-9619;;CCR TU&EL M0119487
9X-0352;1;;1907;Receptacle AS-Connector;586-9988;;CCR TU&EL M0119487
