Serial Number or Prefix;Product;Order ID;Work Order;Segment;Operation;Additional Notes;
7B-3235;8;;1204;BOLT (1/2-13X1.375-IN);224-1213;;CCR DESAR
161-7293;2;;1166;GASKET-CYLINDER;350-8861;;CCR DESAR
316-9154;2;;1166;HOSE AS;350-8861;;CCR DESAR
061-8639;2;;1166;SEAL-O-RING;350-8861;;CCR DESAR
5P-0537;4;;1166;WASHER-HARD (7.2X14.5X2-MM THK);350-8861;;CCR DESAR
6V-5048;6;;1166;SEAL-O-RING;350-8861;;CCR DESAR
4C-9612;1;;1166;SEALANT-SILICONE;350-8861;;CCR DESAR
225-1242;1;;1157;GASKET (FLYWHEEL HOUSING);239-3646;;CCR DESAR
0L-1143;24;;1157;BOLT (3/8-16X2.5-IN)(MARKED X);239-3646;;CCR DESAR
5M-2894;28;;1157;WASHER-HARD (10.2X18.5X2.5-MM THK);239-3646;;CCR DESAR
5P-7814;2;;1157;SEAL-O-RING;239-3646;;CCR DESAR
5P-8245;8;;1157;WASHER-HARD (13.5X25.5X3-MM THK);239-3646;;CCR DESAR
6V-5050;1;;1157;SEAL-O-RING;239-3646;;CCR DESAR
8L-2786;2;;1157;SEAL-O-RING;239-3646;;CCR DESAR
5P-7701;1;;1157;SEAL-O-RING;239-3646;;CCR DESAR
5P-7815;1;;1157;SEAL-O-RING;239-3646;;CCR DESAR
280-4155;2;;1157;SEAL-INTEGRAL;270-8664;;CCR DESAR
5M-2894;2;;1157;WASHER-HARD (10.2X18.5X2.5-MM THK);270-8664;;CCR DESAR
5P-8245;2;;1157;WASHER-HARD (13.5X25.5X3-MM THK);232-1077;;CCR DESAR
9H-8872;1;;1157;GASKET;232-1077;;CCR DESAR
3G-2292;5;;1162;BOLT-LOCKING (3/8-16X0.87-IN);355-2286;;CCR DESAR
4N-0342;1;;1162;PLATE;355-2286;;CCR DESAR
7N-2443;1;;1162;WASHER-THRUST (2.508X3.5X0.188-IN THK);355-2286;;CCR DESAR
112-9217;1;;1162;PLATE-THRUST;355-2286;;CCR DESAR
4N-0684;2;;1162;DOWEL;355-2286;;CCR DESAR
1B-8705;2;;1162;KEY-WOODRUFF;355-2286;;CCR DESAR
131-7123;1;;1162;BUSHING;355-2286;;CCR DESAR
031-5085;6;;1162;BOLT-LOCKING (1/4-20X1-IN);355-2286;;CCR DESAR
117-8801;2;;1162;SEAL-O-RING;355-2286;;CCR DESAR
5E-8771;2;;1162;SEAL-O-RING;355-2286;;CCR DESAR
5P-0537;6;;1162;WASHER-HARD (7.2X14.5X2-MM THK);355-2286;;CCR DESAR
6N-2985;1;;1316;CAP AS-FILLER (ENGINE OIL);253-5389;;CCR DESAR
0S-1591;2;;1316;BOLT (3/8-16X1.5-IN);253-5389;;CCR DESAR
5M-2894;2;;1316;WASHER-HARD (10.2X18.5X2.5-MM THK);253-5389;;CCR DESAR
5P-8211;1;;1316;SEAL-O-RING;253-5389;;CCR DESAR
214-1727;1;;1162;GASKET (CYLINDER BLOCK);238-9862;;CCR DESAR
2K-4973;1;;1162;LOCKNUT (3/8-16-THD);238-9862;;CCR DESAR
3K-3256;2;;1162;STUD-TAPERLOCK (3/8-16X1.7-IN);238-9862;;CCR DESAR
5M-2894;5;;1162;WASHER-HARD (10.2X18.5X2.5-MM THK);238-9862;;CCR DESAR
125-9794;1;;1207;SEAL-O-RING;272-6649;;CCR DESAR
2P-1974;3;;1207;STUD-TAPERLOCK (3/8-16X4.2-IN);272-6649;;CCR DESAR
3K-3256;1;;1207;STUD-TAPERLOCK (3/8-16X1.7-IN);272-6649;;CCR DESAR
5M-2894;5;;1207;WASHER-HARD (10.2X18.5X2.5-MM THK);272-6649;;CCR DESAR
2P-4304;2;;1306;STUD-HOLLOW;264-1491;;CCR DESAR
8C-3445;1;;1306;CAP-DUST;264-1491;;CCR DESAR
6V-5048;1;;1306;SEAL-O-RING;264-1491;;CCR DESAR
6V-5049;1;;1306;SEAL-O-RING;264-1491;;CCR DESAR
8C-3446;1;;1306;VALVE-SAMPLING (ENGINE OIL);264-1491;;CCR DESAR
1R-1808;2;;1306;FILTER-ENGINE OIL (ADVANCED EFFICIENCY);264-1492;;CCR DESAR
4N-0865;1;;1306;GASKET;264-1492;;CCR DESAR
4N-8150;2;;1306;SPRING;264-1492;;CCR DESAR
9M-0853;2;;1306;PLUNGER-VALVE;264-1492;;CCR DESAR
113-5304;3;;1306;SEAL-O-RING;264-1492;;CCR DESAR
5M-2894;3;;1306;WASHER-HARD (10.2X18.5X2.5-MM THK);264-1492;;CCR DESAR
5P-8068;1;;1306;SEAL-O-RING;264-1492;;CCR DESAR
8S-9191;2;;1306;BOLT (3/8-16X4-IN);264-1492;;CCR DESAR
1B-3867;1;;1207;BALL BEARING;230-4641;;CCR DESAR
1J-6474;1;;1207;RING-RETAINING;230-4641;;CCR DESAR
8H-9789;1;;1207;BALL BEARING;230-4641;;CCR DESAR
9L-6643;1;;1405;V-BELT (ALTERNATOR);249-6521;;CCR DESAR
5M-2894;7;;1405;WASHER-HARD (10.2X18.5X2.5-MM THK);249-6521;;CCR DESAR
8T-4223;3;;1405;WASHER-HARD (13.5X25.5X3-MM THK);249-6521;;CCR DESAR
5M-2894;3;;1326;WASHER-HARD (10.2X18.5X2.5-MM THK);6N-6938;;CCR DESAR
118-5068;1;;1326;SEAL-O-RING;6N-6938;;CCR DESAR
165-6170;3;;1326;PLUG;6N-6938;;CCR DESAR
3P-0655;1;;1313;SEAL-O-RING;230-4659;;CCR DESAR
8C-3089;1;;1256;SEAL-O-RING;223-6421;;CCR DESAR
7N-7559;2;;1052;GASKET;269-0307;;CCR DESAR
106-9586;1;;1052;SEAL-O-RING;269-0307;;CCR DESAR
112-3540;2;;1052;SEAL-O-RING;269-0307;;CCR DESAR
2M-9780;1;;1052;SEAL-O-RING;269-0307;;CCR DESAR
7J-9108;1;;1052;SEAL-O-RING;269-0307;;CCR DESAR
5M-2894;6;;1052;WASHER-HARD (10.2X18.5X2.5-MM THK);269-0307;;CCR DESAR
5P-5846;2;;1052;SEAL-O-RING;269-0307;;CCR DESAR
6V-4589;1;;1052;SEAL-O-RING;269-0307;;CCR DESAR
7N-8875;2;;1052;GASKET;269-0307;;CCR DESAR
8L-2746;1;;1052;SEAL-O-RING;269-0307;;CCR DESAR
6V-3830;1;;1307;SEAL-O-RING;131-3915;;CCR DESAR
5P-8068;1;;1307;SEAL-O-RING;131-3915;;CCR DESAR
5M-2894;5;;1307;WASHER-HARD (10.2X18.5X2.5-MM THK);131-3915;;CCR DESAR
3P-0650;1;;1307;SEAL-O-RING;131-3915;;CCR DESAR
0S-1591;1;;1307;BOLT (3/8-16X1.5-IN);131-3915;;CCR DESAR
4N-0913;1;;1307;SCREEN-STRAINER (ENGINE OIL LINES);131-3915;;CCR DESAR
4N-0914;1;;1307;CLIP;131-3915;;CCR DESAR
6V-6609;1;;1380;SEAL-O-RING (16.36-MM ID);277-6227;;CCR DESAR
200-6410;1;;1380;SEAL-O-RING;279-6017;;CCR DESAR
6V-9027;3;;1380;SEAL-O-RING;279-6017;;CCR DESAR
3S-2093;1;;1393;STRAP-CABLE;269-0321;;CCR DESAR
7N-7628;8;;1393;GASKET;269-0321;;CCR DESAR
109-3262;1;;1393;HOSE AS;269-0321;;CCR DESAR
126-0199;1;;1393;HOSE AS;269-0321;;CCR DESAR
067-2551;2;;1393;CLIP;269-0321;;CCR DESAR
180-8424;8;;1393;SEAL-O-RING;269-0321;;CCR DESAR
5M-2894;20;;1393;WASHER-HARD (10.2X18.5X2.5-MM THK);269-0321;;CCR DESAR
6V-5063;1;;1393;SEAL-O-RING;269-0321;;CCR DESAR
6V-6609;1;;1393;SEAL-O-RING;269-0321;;CCR DESAR
4N-0864;1;;1393;GASKET;272-6669;;CCR DESAR
4N-1946;1;;1393;GASKET;272-6669;;CCR DESAR
231-4708;5;;1393;SEAL-O-RING;272-6669;;CCR DESAR
3B-0622;1;;1393;PLUG-CUP;272-6669;;CCR DESAR
3S-9643;2;;1393;SEAL-LIP TYPE (WATER TEMPERATURE REGULATOR);272-6669;;CCR DESAR
111-4374;1;;1393;VALVE AS;272-6669;;CCR DESAR
248-5513;2;;1393;REGULATOR-TEMPERATURE (92-DEG C)(COOLANT);272-6669;;CCR DESAR
0L-1143;1;;1393;BOLT (3/8-16X2.5-IN);272-6669;;CCR DESAR
107-5769;2;;1393;SEAL-O-RING;272-6669;;CCR DESAR
109-0074;1;;1393;SEAL-O-RING;272-6669;;CCR DESAR
109-0076;3;;1393;SEAL-O-RING;272-6669;;CCR DESAR
109-0077;2;;1393;SEAL-O-RING;272-6669;;CCR DESAR
112-3258;1;;1393;SEAL-O-RING;272-6669;;CCR DESAR
5M-2894;4;;1393;WASHER-HARD (10.2X18.5X2.5-MM THK);272-6669;;CCR DESAR
6V-5063;3;;1393;SEAL-O-RING;272-6669;;CCR DESAR
6V-5064;1;;1393;SEAL-O-RING;272-6669;;CCR DESAR
6V-6609;2;;1393;SEAL-O-RING;272-6669;;CCR DESAR
6V-9027;2;;1393;SEAL-O-RING;272-6669;;CCR DESAR
8T-1703;4;;1393;SEAL-O-RING;272-6669;;CCR DESAR
212-7728;36;;1107;ISOLATOR AS;234-1622;;CCR DESAR
224-7506;6;;1107;SEAL-VALVE COVER;234-1622;;CCR DESAR
5P-4116;4;;1107;WASHER-HARD (8.8X20.5X2-MM THK);234-1622;;CCR DESAR
8T-4224;32;;1107;WASHER-HARD (8.8X16X2-MM THK);234-1622;;CCR DESAR
6V-0128;1;;1120;SEAL-CONNECTOR;226-4927;;CCR DESAR
326-4512;6;;1120;MOUNTING-CABLE TIE;226-4927;;CCR DESAR
435-8538;1;;1120;HARNESS AS-ENGINE (UNIT INJECTOR);226-4927;;CCR DESAR
123-3202;6;;1120;STRAP-CABLE;226-4927;;CCR DESAR
222-6456;1;;1120;SEAL (VALVE COVER BASE);226-4927;;CCR DESAR
8T-4205;2;;1120;WASHER-HARD (7.2X14.5X2-MM THK);226-4927;;CCR DESAR
359-1439;48;;1100;SEAL AS-WATER;284-8891;;CCR DESAR
106-1792;24;;1100;STUD-TAPERLOCK (3/8-16X4-IN);284-8891;;CCR CLT
225-3099;2;;1100;GASKET-CYLINDER HEAD;284-8891;;CCR DESAR
214-7568;1;;1100;SEAL-O-RING;284-8891;;CCR CLT
7E-6508;24;;1120;CAP AS;320-7948;;CCR DESAR
8N-0879;8;;1059;CLAMP;269-4754;;CCR DESAR
243-3565;8;;1059;SEAL-O-RING;269-4754;;CCR DESAR
243-3566;4;;1059;BELLOWS AS;269-4754;;CCR DESAR
393-5115;8;;1059;STUD-TAPERLOCK (3/8-16X2.4-IN);269-4754;;CCR DESAR
129-9452;12;;1059;GASKET-EXHAUST MANIFOLD;269-4754;;CCR DESAR
2N-2766;24;;1059;LOCKNUT (3/8-16-THD);269-4754;;CCR DESAR
5M-2894;24;;1059;WASHER-HARD (10.2X18.5X2.5-MM THK);269-4754;;CCR DESAR
6N-9533;4;;1067;SHIELD AS-HEAT;269-4755;;CCR DESAR
1S-9169;16;;1067;BOLT-HIGH TEMPERATURE (3/8-16X0.75-IN);269-4755;;CCR DESAR
326-1643;1;;1263;FILTER AS-WATER SEP &amp;;;
220-8678;1;;1263;SEAL-RING (FUEL FILTER);212-9580;;CCR DESAR
343-5527;1;;1263;BOWL AS;212-9580;;CCR DESAR
3J-1907;1;;1263;SEAL-O-RING;212-9580;;CCR DESAR
5F-9144;1;;1263;SEAL-O-RING;212-9580;;CCR DESAR
8F-7219;1;;1263;SEAL-O-RING;212-9580;;CCR DESAR
108-1434;7;;1274;GROMMET;387-8178;;CCR DESAR
4P-0693;2;;1274;CLAMP AS;387-8178;;CCR DESAR
200-2285;1;;1274;HOSE AS;387-8178;;CCR DESAR
322-7615;1;;1274;HOSE AS;387-8178;;CCR DESAR
322-7616;2;;1274;HOSE AS;387-8178;;CCR DESAR
327-4448;1;;1274;VALVE GP-CHECK (FUEL PRESSURE REGULATING);387-8178;;CCR DESAR
238-5080;4;;1274;SEAL-O-RING;387-8178;;CCR DESAR
238-5081;1;;1274;SEAL-O-RING;387-8178;;CCR DESAR
214-7568;2;;1274;SEAL-O-RING;387-8178;;CCR DESAR
385-4549;1;;1274;TUBE AS-FUEL;387-8178;;CCR DESAR
447-0149;1;;1274;HOSE &amp;;;
0L-1143;1;;1274;BOLT (3/8-16X2.5-IN);387-8178;;CCR DESAR
226-4753;2;;1274;GASKET;387-8178;;CCR DESAR
353-7954;7;;1274;GROMMET (16-MM ID);387-8178;;CCR DESAR
3E-4352;2;;1274;WASHER-HARD (8.8X20.5X2.5-MM THK);387-8178;;CCR DESAR
5M-2894;8;;1274;WASHER-HARD (10.2X18.5X2.5-MM THK);387-8178;;CCR DESAR
5P-8244;1;;1274;WASHER-HARD (12X22.5X2.5-MM THK);387-8178;;CCR DESAR
7F-2050;1;;1274;LOCKNUT (3/4-16-THD);387-8178;;CCR DESAR
7F-2060;4;;1274;LOCKNUT (7/8-14-THD);387-8178;;CCR DESAR
327-4448;1;;1262;VALVE GP-CHECK;327-4448;;CCR DESAR
327-0376;1;;1262;VALVE GP-CHECK (FUEL);327-4448;;CCR DESAR
033-6027;1;;1262;SEAL-O-RING;327-4448;;CCR DESAR
238-9204;1;;1317;FILTER ELEMENT-BREATHER (CRANKCASE);231-9330;;CCR DESAR
030-9612;6;;1317;SCREW-FORMING (10-24X0.5-IN);231-9330;;CCR DESAR
5P-0597;1;;1317;CLAMP-HOSE;269-0304;;CCR DESAR
5P-4868;1;;1317;CLAMP-HOSE;269-0304;;CCR DESAR
141-7143;1;;1317;HOSE-ELBOW;269-0304;;CCR DESAR
238-6646;1;;1317;SEAL-O-RING;269-0304;;CCR DESAR
5M-2894;4;;1317;WASHER-HARD (10.2X18.5X2.5-MM THK);269-0304;;CCR DESAR
357-1752;2;;1052;GASKET-TURBOCHARGER;279-2487;;CCR DESAR
391-2167;8;;1052;LOCKNUT-FLANGE (3/8X16-THD);279-2487;;CCR DESAR
6V-4589;1;;1924;SEAL-O-RING;301-4108;;CCR TU&EL
280-2562;2;;1456;ATOMIZER AS-ETHER;305-6360;;CCR TU&EL
2V-1713;1;;1456;TAG-NOTICE (STARTING AID);305-6360;;CCR TU&EL
7N-2059;1;;1456;CLAMP AS (CYLINDER);305-6360;;CCR TU&EL
214-7568;2;;1456;SEAL-O-RING;305-6360;;CCR TU&EL
5P-6314;3;;1456;SLEEVE;305-6360;;CCR TU&EL
239-1134;1;;1456;VALVE GP-ETHER STARTING;239-1134;;CCR TU&EL
7N-9801;1;;1456;GASKET;239-1134;;CCR TU&EL
102-8802;1;;1456;KIT-RECEPTACLE (2-PIN);239-1134;;CCR TU&EL
358-4889;1;;1456;FILTER (ETHER START);239-1134;;CCR TU&EL
6L-3005;2;;1087;CLAMP-BAND;277-6232;;CCR DESAR
6V-5049;2;;1087;SEAL-O-RING;277-6232;;CCR DESAR
6V-6353;2;;1087;SEAL-O-RING;277-6232;;CCR DESAR
226-5613;2;;1058;GASKET;255-8166;;CCR DESAR
6V-4589;2;;1058;SEAL-O-RING;255-8166;;CCR DESAR
6V-5048;1;;1058;SEAL-O-RING;255-8166;;CCR DESAR
8L-2786;1;;1058;SEAL-O-RING;255-8166;;CCR DESAR
247-6050;1;;1258;PUMP GP-FUEL PRIMING;247-6050;;CCR DESAR
436-8983;2;;1258;VALVE-CHECK;247-6050;;CCR DESAR
162-2222;2;;1258;SPRING;247-6050;;CCR DESAR
173-1016;2;;1258;RING-BACKUP;247-6050;;CCR DESAR
179-7400;2;;1258;SEAL;247-6050;;CCR DESAR
188-7536;1;;1258;SEAL;247-6050;;CCR DESAR
188-7541;1;;1258;SEAL;247-6050;;CCR DESAR
236-6717;2;;1258;SEAL-O-RING;247-6050;;CCR DESAR
6D-5801;2;;1258;LOCKNUT (8-32-THD);247-6050;;CCR DESAR
447-7206;1;;1258;SEAL-O-RING;247-6050;;CCR DESAR
9X-8267;3;;1258;WASHER (6.6X12X2-MM THK);247-6050;;CCR DESAR
234-8937;2;;726A;SEAL-INTEGRAL;270-9199;;CCR DESAR
5M-2894;4;;726A;WASHER-HARD (10.2X18.5X2.5-MM THK);270-9199;;CCR DESAR
227-5538;2;;726A;SEAL-O-RING;270-8542;;CCR DESAR
061-9455;1;;726A;SEAL-O-RING;270-8542;;CCR DESAR
5M-2894;8;;726A;WASHER-HARD (10.2X18.5X2.5-MM THK);270-8542;;CCR DESAR
171-2212;1;;1420;CIRCUIT BREAKER AS (105-AMPERE);279-6027;;CCR TU&EL
8T-4205;2;;1420;WASHER-HARD (7.2X14.5X2-MM THK);279-6027;;CCR TU&EL
253-2111;2;;1420;LOCKWASHER;279-6027;;CCR TU&EL
5M-2894;2;;1420;WASHER-HARD (10.2X18.5X2.5-MM THK);279-6027;;CCR TU&EL
175-2317;1;;7499;SWITCH AS-MAGNETIC (START RELAY);175-2324;;CCR TU&EL
102-8802;1;;7499;KIT-RECEPTACLE (2-PIN);175-2324;;CCR TU&EL
1H-3338;2;;7499;LOCKWASHER;175-2324;;CCR TU&EL
3B-4504;2;;7499;LOCKWASHER;175-2324;;CCR TU&EL
102-8802;1;;7499;KIT-RECEPTACLE (2-PIN);175-2322;;CCR TU&EL
1H-3338;2;;7499;LOCKWASHER;175-2322;;CCR TU&EL
3B-4504;2;;7499;LOCKWASHER;175-2322;;CCR TU&EL
125-5835;1;;7400;PLUG-FELT (ATMOSPHERIC PRESSURE SENSOR);301-4107;;CCR TU&EL
132-3144;1;;7400;HARNESS AS-WIRING (JUMPER);301-4107;;CCR TU&EL
102-8803;1;;7400;KIT-RECEPTACLE (3-PIN);301-4107;;CCR TU&EL
4P-7429;1;;7400;CLIP (LADDER);301-4107;;CCR TU&EL
5M-2894;1;;7400;WASHER-HARD (10.2X18.5X2.5-MM THK);301-4107;;CCR TU&EL
5P-9085;1;;7400;CLIP (LOOP);301-4107;;CCR TU&EL
6V-3265;1;;7400;CLIP;301-4107;;CCR TU&EL
6V-5048;1;;7400;SEAL-O-RING;301-4107;;CCR TU&EL
9M-1974;2;;7400;WASHER-HARD (8.8X16X2-MM THK);301-4107;;CCR TU&EL
264-4297;1;;1921;SENSOR AS-TEMPERATURE (2-PIN);197-8391;;CCR TU&EL
137-6645;1;;1921;PAD-CONNECTOR;197-8391;;CCR TU&EL
238-5080;1;;1921;SEAL-O-RING;197-8391;;CCR TU&EL
264-4297;1;;1922;SENSOR AS-TEMPERATURE (2-PIN);197-8392;;CCR TU&EL
137-6645;1;;1922;PAD-CONNECTOR;197-8392;;CCR TU&EL
6V-6609;1;;1922;SEAL-O-RING;197-8392;;CCR TU&EL
201-6615;1;;1907;SENSOR GP-SPEED;230-7149;;CCR TU&EL
228-4947;1;;1907;SEAL-O-RING;230-7149;;CCR TU&EL
194-6722;1;;1718;SENSOR GP-PRESSURE;239-2395;;CCR TU&EL
214-7568;1;;1718;SEAL-O-RING;239-2395;;CCR TU&EL
194-6725;1;;1718;SENSOR GP-PRESSURE;239-2396;;CCR TU&EL
214-7566;1;;1718;SEAL-O-RING;239-2396;;CCR TU&EL
228-4947;1;;1907;SEAL-O-RING;239-2397;;CCR TU&EL
201-6616;1;;1907;SENSOR GP-SPEED;239-2397;;CCR TU&EL
194-6724;1;;1718;SENSOR GP-PRESSURE;240-2035;;CCR TU&EL
6V-5048;1;;1718;SEAL-O-RING;240-2035;;CCR TU&EL
232-1693;1;;1901;BOLT-FLANGE HEAD (M6X1X35-MM);241-0072;;CCR TU&EL
8T-4224;5;;1901;WASHER-HARD (8.8X16X2-MM THK);241-0072;;CCR TU&EL
8T-9655;8;;1901;MOUNT-ISOLATION;241-0072;;CCR TU&EL
9N-0869;4;;1901;WASHER-HARD (8.8X25.5X2-MM THK);241-0072;;CCR TU&EL
3S-2093;13;;1408;STRAP-CABLE;238-8294;;CCR TU&EL
238-8295;1;;1408;HARNESS AS-ENGINE (MODULE);238-8294;;CCR TU&EL
102-8802;1;;1408;KIT-RECEPTACLE (2-PIN);238-8294;;CCR TU&EL
102-8803;3;;1408;KIT-RECEPTACLE (3-PIN);238-8294;;CCR TU&EL
211-6807;1;;1408;COVER-CONNECTOR;238-8294;;CCR TU&EL
067-2551;1;;1408;CLIP;238-8294;;CCR TU&EL
186-0359;1;;1408;CLIP;238-8294;;CCR TU&EL
4P-7581;3;;1408;CLIP (LADDER);238-8294;;CCR TU&EL
4K-8864;2;;1408;CLIP (LOOP);238-8294;;CCR TU&EL
6D-3479;1;;1408;CLIP (LOOP);238-8294;;CCR TU&EL
6V-3265;4;;1408;CLIP;238-8294;;CCR TU&EL
4P-7581;1;;1408;CLIP (LADDER);240-4574;;CCR TU&EL
5M-2894;3;;1408;WASHER-HARD (10.2X18.5X2.5-MM THK);240-4574;;CCR TU&EL
5M-2894;1;;1408;WASHER-HARD (10.2X18.5X2.5-MM THK);292-6925;;CCR TU&EL
