Serial Number or Prefix;Product;Order ID;Work Order;Segment;Operation;Additional Notes;
0;;442;;;;CCR MOTOR;
;;;;;;;
Part No.;Qty;Type;SMCS;Part Name;Group No.;Group Name;Note
7K-4370;2;;1359;BOLT (5/8-11X1.75-IN);102-9792;;CCR BBA
4P-8134;3;;1359;CLIP (LADDER);102-9792;;CCR BBA
6Y-7651;2;;1359;CONE-BEARING;102-9792;;CCR BBA
6Y-7652;2;;1359;CUP-BEARING (TAPERED ROLLER);102-9792;;CCR BBA
3B-8686;1;;1359;FITTING-GREASE (1/8-27 PTF);102-9792;;CCR BBA
5T-4789;1;;1359;HOSE AS;102-9792;;CCR BBA
6B-8865;1;;1359;KEY-WOODRUFF;102-9792;;CCR BBA
1J-4034;1;;1359;SEAL-LIP TYPE;102-9792;;CCR BBA
5F-3144;1;;1359;SEAL-O-RING;102-9792;;CCR BBA
9X-6772;4;;1359;STRAP-CABLE;102-9792;;CCR BBA
6U-1989;1;;1359;VALVE-RELIEF;102-9792;;CCR BBA
102-9928;1;;1359;V-BELT SET (INCLUDES 6-BELTS)(FAN);102-9792;;CCR BBA
5M-2894;2;;1359;WASHER-HARD (10.2X18.5X2.5-MM THK);102-9792;;CCR BBA
2M-0849;6;;1359;WASHER-HARD (13.5X25.5X5-MM THK);102-9792;;CCR BBA
5B-9318;1;;1357;BALL (4.8-MM DIA);102-9793;;CCR BBA
8H-9789;2;;1357;BALL BEARING;102-9793;;CCR BBA
4S-5367;1;;1357;BUSHING AS (MOUNT);102-9793;;CCR BBA
3B-8686;1;;1357;FITTING-GREASE (1/8-27 PTF);102-9793;;CCR BBA
2N-8374;1;;1357;GASKET;102-9793;;CCR BBA
7M-9564;1;;1357;HOSE AS;102-9793;;CCR BBA
4D-1326;1;;1357;LOCKWASHER;102-9793;;CCR BBA
3B-8153;2;;1357;PIN-CLEVIS;102-9793;;CCR BBA
3B-4617;2;;1357;PIN-COTTER;102-9793;;CCR BBA
5S-2106;1;;1357;SEAL-LIP TYPE;102-9793;;CCR BBA
5M-2057;1;;1357;SEAL-O-RING;102-9793;;CCR BBA
376-6589;2;;1357;SPRING;102-9793;;CCR BBA
6U-1989;1;;1357;VALVE-RELIEF;102-9793;;CCR BBA
3V-3308;1;;1357;WASHER-HARD (10.2X20.5X2.5-MM THK);102-9793;;CCR BBA
5P-8245;6;;1357;WASHER-HARD (13.5X25.5X3-MM THK);102-9793;;CCR BBA
9M-1974;4;;1357;WASHER-HARD (8.8X16X2-MM THK);102-9793;;CCR BBA
298-6387;1;;1304;SEAL-O-RING;106-9873;;CCR BBA
418-7812;1;;1803;GASKET;117-0071;;CCR BBA
6L-1883;1;;1803;GASKET;117-0071;;CCR BBA
5F-5434;1;;1803;VALVE AS-VENT (AIR COMPRESSOR);117-0071;;CCR BBA
5P-8245;3;;1803;WASHER-HARD (13.5X25.5X3-MM THK);117-0071;;CCR BBA
9M-1974;2;;1803;WASHER-HARD (8.8X16X2-MM THK);117-0071;;CCR BBA
8M-7065;1;;5502;GASKET (AIR INLET);119-6321;;CCR BBA
101-6605;1;;5502;HOSE AS;119-6321;;CCR BBA
152-1005;1;;5502;HOSE AS;119-6321;;CCR BBA
485-9355;1;;5502;HOSE AS;119-6321;;CCR BBA
7W-9834;1;;5502;VALVE-REGULATOR (COMPRESSOR);119-6321;;CCR BBA
1H-9696;1;;1256;SEAL-O-RING;282-8409;;CCR BBA
149-5462;1;;1361;SEAL-O-RING;2W-9729;;CCR BBA
5H-6734;1;;1361;SEAL-O-RING;2W-9729;;CCR BBA
9M-2151;3;;1361;STUD-TAPERLOCK (3/8-16X1.378-IN);2W-9729;;CCR BBA
3P-6061;1;;1371;GASKET;317-5901;;CCR BBA
5N-1940;1;;1371;GASKET;317-5901;;CCR BBA
235-3546;1;;1371;SEAL-O-RING;317-5901;;CCR BBA
6V-3348;1;;1371;SEAL-O-RING;317-5901;;CCR BBA
4F-7387;1;;1371;SEAL-O-RING;317-5901;;CCR BBA
5M-2894;7;;1371;WASHER-HARD (10.2X18.5X2.5-MM THK);317-5901;;CCR BBA
9M-3786;1;;1371;SEAL-O-RING;424-3629;;CCR BBA
8T-2928;4;;1201;SEAL-O-RING;101-1173;;CCR BLK
8T-2929;4;;1201;SEAL-O-RING;101-1173;;CCR BLK
9X-8872;64;;1201;BOLT-LOCKING (3/8-16X0.875-IN);119-6293;;CCR BLK
2W-0752;1;;1201;GASKET;119-6293;;CCR BLK
7N-4945;3;;1201;GASKET;119-6293;;CCR BLK
272-0758;16;;1201;SEAL;119-6293;;CCR BLK
272-0759;16;;1201;SEAL;119-6293;;CCR BLK
5P-8245;4;;1201;WASHER-HARD (13.5X25.5X3-MM THK);119-6293;;CCR BLK
101-1198;18;;1201;BEARING-CAMSHAFT;122-5954;;CCR BLK
6V-3348;8;;1201;SEAL-O-RING;122-5954;;CCR BLK
5P-8210;2;;1201;SEAL-O-RING;122-5954;;CCR BLK
7C-6209;2;;1202;PLATE-THRUST;161-6928;;CCR BLK
230-1072;2;;1380;GASKET;240-7748;;CCR BLK
128-4845;48;;;Bolt AS Counterweight;506-1982;;CCR BLK
6N-1604;4;;1383;CAP AS-DUST;7E-6713;;CCR BLK
9X-1292;4;;1383;ELEMENT AS-JACKET WATER HEATER;7E-6713;;CCR BLK
6V-5050;1;;1383;SEAL-O-RING;7E-6713;;CCR BLK
5P-1075;4;;1122;WASHER-HARD (10.2X22.5X3-MM THK);7E-6872;;CCR BLK
7N-3368;2;;1380;GASKET;7E-9221;;CCR BLK
5M-2894;6;;1380;WASHER-HARD (10.2X18.5X2.5-MM THK);7E-9221;;CCR BLK
569-7728;1;;1160;SEAL (CLOCKWISE ROTATION);7W-3813;;CCR BLK
569-7729;1;;1160;SEAL (COUNTERCLOCKWISE ROTATION);7W-3813;;CCR BLK
6V-4589;1;;1307;SEAL-O-RING;9Y-8902;;CCR BLK
228-7097;1;;1307;SEAL-O-RING;9Y-8902;;CCR BLK
447-7206;4;;;SEAL-O-RING;9Y-8902;;CCR BLK
6V-4368;4;;1307;SEAL-O-RING;9Y-8902;;CCR BLK
